unit,slice,arm,curve_type,x,x_label,n,coverage_share,realised_edge_mean,realised_edge_ci90_low,realised_edge_ci90_high,roi_captured,roi_captured_ci90_low,roi_captured_ci90_high,roi_m110,pred_score_mean,mean_abs_disagreement,hit_rate,starrable
game,2026_retrospective_descriptive,comparator_disagreement_only,coverage,0.7,top_70pct,89,0.6953125,-0.46067879131678124,-1.1549509628530066,0.23359338021944398,-0.07584679381139699,-0.20848291380084505,0.05678932617805109,-0.09908069458631251,4.002911385183733,4.002911385183733,0.48314606741573035,True
game,2026_retrospective_descriptive,comparator_disagreement_only,coverage,0.8,top_80pct,102,0.796875,-0.2861139773321895,-0.9028244246333617,0.33059646996898256,0.01252014925735013,-0.11585519723927144,0.1408954957539717,-0.008021390374331508,3.6625145731841195,3.6625145731841195,0.5294117647058824,True
game,2026_retrospective_descriptive,comparator_disagreement_only,coverage,0.9,top_90pct,115,0.8984375,-0.17378025150903337,-0.7314861058842896,0.38392560286622296,0.08229045847158946,-0.040758634617294454,0.20533955156047337,0.062450592885375536,3.3630340280182227,3.3630340280182227,0.5652173913043478,True
game,2026_retrospective_descriptive,comparator_disagreement_only,coverage,1.0,top_100pct,128,1.0,-0.15212145598257254,-0.6477362049548276,0.3434932929896826,0.07689089586107434,-0.0360211958881901,0.18980298761033876,0.05894886363636369,3.0978577565558183,3.0978577565558183,0.5625,True
game,2026_retrospective_descriptive,comparator_absence_proxy_only,decile,1.0,decile_1,12,0.09375,-0.11412586973742934,-2.194337637673246,1.9660858981983875,0.1138558820434189,-0.3333840335793974,0.5610957976662352,0.11363636363636369,7.166666666666667,3.937481475463318,0.5833333333333334,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,decile,2.0,decile_2,13,0.1015625,-1.6182122567435757,-2.785944511758525,-0.4504800017286261,-0.2606921712029352,-0.6548744081064732,0.1334900657006029,-0.26573426573426573,5.6923076923076925,2.9218598941319227,0.38461538461538464,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,decile,3.0,decile_3,13,0.1015625,0.28593299717322007,-1.228249122784205,1.800115117130645,0.18067803165340746,-0.21002653461238502,0.5713825979192,0.17482517482517487,5.0,2.7884612680474206,0.6153846153846154,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,decile,4.0,decile_4,13,0.1015625,1.2330868639876587,-0.9736726967029334,3.439846424678251,0.6239943685516823,0.30760456226804855,0.9403841748353161,0.6153846153846154,4.461538461538462,4.669211917929209,0.8461538461538461,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,decile,5.0,decile_5,13,0.1015625,-0.026230567442623462,-1.1651100501785756,1.1126489152933285,0.03136400135908257,-0.3309710420465278,0.3936990447646929,0.027972027972028017,4.0,2.373791591504762,0.5384615384615384,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,decile,6.0,decile_6,12,0.09375,-0.711102726193272,-2.2234399508847584,0.8012344984982146,-0.20262822461921517,-0.7254458415034049,0.32018939226497456,-0.2045454545454545,3.8333333333333335,3.02293618587316,0.4166666666666667,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,decile,7.0,decile_7,13,0.1015625,-0.8881483315855158,-2.5137537416102576,0.7374570784392259,0.03447975690693482,-0.2836884128663367,0.3526479266802064,0.027972027972028017,3.0,3.273072334999621,0.5384615384615384,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,decile,8.0,decile_8,13,0.1015625,0.19054990746775077,-1.2582246313430199,1.6393244462785215,0.019418851753150407,-0.3428518292264841,0.3816895327327849,0.027972027972028017,3.0,2.604731079423448,0.5384615384615384,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,decile,9.0,decile_9,13,0.1015625,-0.691252510442599,-2.3031759221124255,0.9206709012272274,0.18137749028972505,-0.21005758543203135,0.5728125660114814,0.027972027972028017,2.4615384615384617,2.8058330388263717,0.6153846153846154,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,decile,10.0,decile_10,13,0.1015625,0.778212111847156,-0.6682071119759784,2.2246313356702903,0.028402961544881176,-0.37625765783905335,0.43306358092881575,0.027972027972028017,1.6153846153846154,2.6400220215300965,0.5384615384615384,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,coverage,0.05,top_5pct,6,0.046875,-0.9438954423476504,-4.51798306779763,2.6301921831023285,-0.3505333812777178,-0.9674201289696445,0.2663533664142088,-0.3636363636363636,7.666666666666667,4.89748482401735,0.3333333333333333,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,coverage,0.1,top_10pct,12,0.09375,-0.11412586973742934,-2.194337637673246,1.9660858981983875,0.1138558820434189,-0.3333840335793974,0.5610957976662352,0.11363636363636369,7.166666666666667,3.937481475463318,0.5833333333333334,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,coverage,0.15,top_15pct,19,0.1484375,-0.8746871845460008,-2.268007735447763,0.5186333663557615,-0.09327671336879534,-0.43435407584948077,0.2478006491118901,-0.09569377990430618,6.7368421052631575,3.404733750634004,0.47368421052631576,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,coverage,0.2,top_20pct,25,0.1953125,-0.8962507909806257,-2.0733060802921504,0.2808044983308988,-0.08090910564468524,-0.3706606868641686,0.20884247557479813,-0.08363636363636359,6.4,3.4093582531709923,0.48,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,coverage,0.25,top_25pct,32,0.25,-0.8029512917265045,-1.8257193167114556,0.21981673325844664,-0.04225183398216592,-0.2932335905831286,0.20872992261879675,-0.045454545454545414,6.09375,3.2973950361078295,0.5,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,coverage,0.3,top_30pct,38,0.296875,-0.49181949503325717,-1.421709276422677,0.43807028635616274,0.008581230799399106,-0.22454970407037286,0.24171216566917106,0.004784688995215353,5.921052631578948,3.19694612668135,0.5263157894736842,False
game,2026_retrospective_descriptive,comparator_absence_proxy_only,coverage,0.4,top_40pct,51,0.3984375,-0.05213748194949444,-0.9022778372683486,0.7980028733693598,0.16545124630488303,-0.024244151572046763,0.35514664418181285,0.16042780748663105,5.549019607843137,3.5722295636660983,0.6078431372549019,True
game,2026_retrospective_descriptive,comparator_absence_proxy_only,coverage,0.5,top_50pct,64,0.5,-0.04687513994028636,-0.7496121092202699,0.6558618293396972,0.13821477467526733,-0.026239628564342615,0.30266917791487724,0.13352272727272732,5.234375,3.3287968505708267,0.59375,True
game,2026_retrospective_descriptive,comparator_absence_proxy_only,coverage,0.6,top_60pct,76,0.59375,-0.15175317987496828,-0.8052059520656719,0.5016995923157354,0.08439745899719112,-0.07115538327809831,0.23995030127248054,0.0801435406698565,5.0131578947368425,3.2805030614080373,0.5657894736842105,True
game,2026_retrospective_descriptive,comparator_absence_proxy_only,coverage,0.7,top_70pct,89,0.6953125,-0.2593165166416774,-0.8543388535215413,0.33570582023818657,0.07710610925367055,-0.057446307036194674,0.21165852554353576,0.07252298263534224,4.719101123595506,3.2794176744045602,0.5617977528089888,True
game,2026_retrospective_descriptive,comparator_absence_proxy_only,coverage,0.8,top_80pct,102,0.796875,-0.20198059984341696,-0.7357305883398555,0.3317693886530215,0.06975381172909445,-0.05086481801049987,0.19037244146868876,0.0668449197860963,4.5,3.1934282064167716,0.5588235294117647,True
game,2026_retrospective_descriptive,comparator_absence_proxy_only,coverage,0.9,top_90pct,115,0.8984375,-0.2572895984328897,-0.7771054213450936,0.2625262244793143,0.08237214060986141,-0.03833841521529539,0.2030826964350182,0.062450592885375536,4.269565217391304,3.149613100515248,0.5652173913043478,True
game,2026_retrospective_descriptive,comparator_absence_proxy_only,coverage,1.0,top_100pct,128,1.0,-0.15212145598257254,-0.6477362049548276,0.3434932929896826,0.07689089586107434,-0.0360211958881901,0.18980298761033876,0.05894886363636369,4.0,3.0978577565558183,0.5625,True
props_regular,2025_development,selector_ridge,decile,1.0,decile_1,197,0.09974683544303797,-0.047280315369325844,-0.09707312545952326,0.002512494720871568,-0.06963830898016833,-0.19679926505492767,0.057522647094591,-0.05999077065066912,0.35417583963661897,0.30528188186149546,0.49238578680203043,True
props_regular,2025_development,selector_ridge,decile,2.0,decile_2,198,0.10025316455696202,-0.05932271374272806,-0.12536517777316367,0.006719750287707549,-0.11218412330993772,-0.2344297210004808,0.01006147438060534,-0.09366391184573002,0.15631322899684721,0.5185289353650727,0.47474747474747475,True
props_regular,2025_development,selector_ridge,decile,3.0,decile_3,197,0.09974683544303797,-0.020899414378365008,-0.11804952122736151,0.07625069247063149,-0.029419119465092305,-0.14075871406626755,0.08192047513608296,-0.011536686663590211,0.0315063169241793,0.7209883069204231,0.5177664974619289,True
props_regular,2025_development,selector_ridge,decile,4.0,decile_4,198,0.10025316455696202,-0.058379754858096974,-0.1903913982908288,0.07363188857463486,-0.05989191690377865,-0.1774845032764138,0.05770066946885649,-0.035812672176308534,-0.10376947968886194,0.989054896306681,0.5050505050505051,True
props_regular,2025_development,selector_ridge,decile,5.0,decile_5,197,0.09974683544303797,-0.10363797549400296,-0.26643357155228636,0.059157620564280464,-0.071109731997987,-0.19185752224246574,0.049638058246491756,-0.040609137055837574,-0.22913450058701734,1.3288954043013985,0.5025380710659898,True
props_regular,2025_development,selector_ridge,decile,6.0,decile_6,198,0.10025316455696202,-0.07291183961050753,-0.24301586379865492,0.09719218457763988,-0.0056994968520032085,-0.12956323922134164,0.11816424551733523,0.022038567493112966,-0.3619927211042056,1.6137415175905088,0.5353535353535354,True
props_regular,2025_development,selector_ridge,decile,7.0,decile_7,197,0.09974683544303797,-0.18512256568212404,-0.4314712616567611,0.06122613029251303,-0.06341342426845743,-0.17159763640960052,0.044770787872685666,-0.030918320258421794,-0.5169081755597035,2.0401506861478484,0.5076142131979695,True
props_regular,2025_development,selector_ridge,decile,8.0,decile_8,198,0.10025316455696202,-0.13285233048549527,-0.4014592872448721,0.13575462627388157,0.10440660903536836,0.01214489142440442,0.1966683266463323,0.128099173553719,-0.7042478328006032,2.563503839313293,0.5909090909090909,True
props_regular,2025_development,selector_ridge,decile,9.0,decile_9,197,0.09974683544303797,-1.0642534294525823,-1.3979226187766411,-0.7305842401285234,-0.10759028491407559,-0.21735186425590092,0.0021712944277497426,-0.08906322104291646,-0.9546680317511127,3.2307363700756744,0.47715736040609136,True
props_regular,2025_development,selector_ridge,decile,10.0,decile_10,198,0.10025316455696202,-1.3253200570459238,-1.6404861951562693,-1.0101539189355784,-0.13933637049565872,-0.21329297465739544,-0.06537976633392202,-0.10330578512396692,-1.5398236514822576,4.551588119399572,0.4696969696969697,True
props_regular,2025_development,selector_ridge,coverage,0.05,top_5pct,98,0.04962025316455696,-0.017187551897886327,-0.07948826330290862,0.04511315950713596,-0.03736051161484738,-0.194600919074288,0.11987989584459324,-0.02597402597402597,0.42277538206216514,0.25164766258358834,0.5102040816326531,True
props_regular,2025_development,selector_ridge,coverage,0.1,top_10pct,197,0.09974683544303797,-0.047280315369325844,-0.09707312545952326,0.002512494720871568,-0.06963830898016833,-0.19679926505492767,0.057522647094591,-0.05999077065066912,0.35417583963661897,0.30528188186149546,0.49238578680203043,True
props_regular,2025_development,selector_ridge,coverage,0.15,top_15pct,296,0.149873417721519,-0.05931491797884324,-0.10672463319091971,-0.011905202766766772,-0.0803633420378538,-0.1831953050738801,0.022468620998172498,-0.06480343980343979,0.2993578903118924,0.3642252103597417,0.48986486486486486,True
props_regular,2025_development,selector_ridge,coverage,0.2,top_20pct,395,0.2,-0.053316758098271765,-0.09882985441762204,-0.007803661778921486,-0.09096507160622995,-0.18415147449571334,0.0022213312832534554,-0.0768699654775604,0.2549940753159232,0.4121753415924025,0.4835443037974684,True
props_regular,2025_development,selector_ridge,coverage,0.25,top_25pct,493,0.24962025316455697,-0.05011088813525152,-0.09767356129170557,-0.0025482149787974737,-0.08431412444252895,-0.171371521170929,0.0027432722858710956,-0.07062511524986169,0.21692007883219303,0.4555466752379836,0.486815415821501,True
props_regular,2025_development,selector_ridge,coverage,0.3,top_30pct,592,0.299746835443038,-0.04252922986715414,-0.09283115391461313,0.007772694180304858,-0.07048440847818246,-0.1489728463902929,0.008004029433927959,-0.055128992628992624,0.18062399355380573,0.5149391155275715,0.49493243243243246,True
props_regular,2025_development,selector_ridge,coverage,0.4,top_40pct,790,0.4,-0.04650189309273222,-0.09888851901144965,0.0058847328259852075,-0.06782958147599012,-0.13314870463246203,-0.0025104583195181968,-0.05028768699654775,0.10934562937399787,0.633768134001323,0.49746835443037973,True
props_regular,2025_development,selector_ridge,coverage,0.5,top_50pct,987,0.499746835443038,-0.05790595411912567,-0.11029140424105326,-0.005520503997198084,-0.06848428223873924,-0.12554645269333736,-0.011422111784141133,-0.0483558994197292,0.041786778713086045,0.7725118748818853,0.49848024316109424,True
props_regular,2025_development,selector_ridge,coverage,0.6,top_60pct,1185,0.6,-0.06041326663160973,-0.11269870389796072,-0.00812782936525875,-0.057993659870322574,-0.11137293673448428,-0.004614383006160863,-0.036593785960874564,-0.02568017568676522,0.9130717645496553,0.5046413502109705,True
props_regular,2025_development,selector_ridge,coverage,0.7,top_70pct,1382,0.699746835443038,-0.07819020723432414,-0.13270882044120869,-0.023671594027439583,-0.05876623120638089,-0.10638303661835935,-0.011149425794402423,-0.03578476516247862,-0.09570326973522315,1.0737335211016408,0.5050651230101303,True
props_regular,2025_development,selector_ridge,coverage,0.8,top_80pct,1580,0.8,-0.0850402707809899,-0.13823547656601223,-0.031845064995967565,-0.03831798920140218,-0.0802074691359359,0.003571490733131538,-0.01524741081703106,-0.17196391751177076,1.260426257181329,0.5158227848101266,True
props_regular,2025_development,selector_ridge,coverage,0.9,top_90pct,1777,0.899746835443038,-0.19359682241762677,-0.25175951778823014,-0.13543412704702337,-0.04599758529335304,-0.08462526750810888,-0.007369903078597195,-0.023430705479101647,-0.2587352796418498,1.4788568099332629,0.5115362971299944,True
props_regular,2025_development,selector_ridge,coverage,1.0,top_100pct,1975,1.0,-0.3070556580917548,-0.3514710500201148,-0.26264026616339475,-0.055355093885786716,-0.0888083496817261,-0.021901838089847324,-0.031438434982738774,-0.3871684429959767,1.786907847540518,0.5073417721518987,True
props_regular,2025_development,selector_logistic_sign,decile,1.0,decile_1,197,0.09974683544303797,-0.17608179326923273,-0.2712069478096016,-0.08095663872886387,-0.20250900431440377,-0.3155567829566166,-0.08946122567219093,-0.1956622058144901,0.5018547742698688,0.6631930692723672,0.4213197969543147,True
props_regular,2025_development,selector_logistic_sign,decile,2.0,decile_2,198,0.10025316455696202,-0.06776620144629718,-0.1870734143958333,0.051541011503238934,-0.020624166878794908,-0.1508090493138195,0.10956071555622969,-0.006887052341597795,0.4782128774873274,0.849230380234169,0.5202020202020202,True
props_regular,2025_development,selector_logistic_sign,decile,3.0,decile_3,197,0.09974683544303797,0.007949306749079333,-0.1386596308815224,0.15455824437968108,0.045217124882003204,-0.04587340769938085,0.13630765746338724,0.06598984771573604,0.46380113387501914,1.0868647492704617,0.5583756345177665,True
props_regular,2025_development,selector_logistic_sign,decile,4.0,decile_4,198,0.10025316455696202,-0.1529627045638215,-0.32348879111737494,0.017563381989731924,-0.09949967389525231,-0.19827767461822665,-0.0007216731722779895,-0.08402203856749312,0.4501778530463203,1.2875816910796192,0.4797979797979798,True
props_regular,2025_development,selector_logistic_sign,decile,5.0,decile_5,197,0.09974683544303797,0.0226603174058997,-0.19470182340937775,0.24002245822117713,0.07299227201619148,-0.0500177161027701,0.19600226013515304,0.09506229810798339,0.4363955941554202,1.5869029284394849,0.5736040609137056,True
props_regular,2025_development,selector_logistic_sign,decile,6.0,decile_6,198,0.10025316455696202,-0.2607216980679868,-0.4662840431150713,-0.055159353020902246,-0.003368010214030871,-0.1288284252700405,0.12209240484197874,0.022038567493112945,0.424593457940791,1.817390126518977,0.5353535353535354,True
props_regular,2025_development,selector_logistic_sign,decile,7.0,decile_7,197,0.09974683544303797,-0.4505618440044021,-0.7310880098803199,-0.1700356781284843,-0.1237625610323166,-0.2450286270466478,-0.00249649501798542,-0.09875403784033224,0.4115739049187255,1.9375539238254738,0.4720812182741117,True
props_regular,2025_development,selector_logistic_sign,decile,8.0,decile_8,198,0.10025316455696202,-0.25876406210225716,-0.517870788175205,0.0003426639706907153,0.0021351358738372255,-0.09396812246451909,0.09823839421219353,0.03168044077134986,0.3971598914740667,2.1993891765064872,0.5404040404040404,True
props_regular,2025_development,selector_logistic_sign,decile,9.0,decile_9,197,0.09974683544303797,-0.5750383884087603,-0.8821169286112249,-0.26795984820629576,-0.12256838775393512,-0.24439521328206004,-0.0007415622258101912,-0.07937240424550067,0.3764032370784,2.5370836681112916,0.48223350253807107,True
props_regular,2025_development,selector_logistic_sign,decile,10.0,decile_10,198,0.10025316455696202,-1.1574300895282974,-1.4667388533057308,-0.8481213257508641,-0.10183566292891062,-0.1995353795326399,-0.0041359463251813555,-0.06473829201101929,0.33228158798284163,3.898217343466122,0.4898989898989899,True
props_regular,2025_development,selector_logistic_sign,coverage,0.05,top_5pct,98,0.04962025316455696,-0.10358932291521748,-0.21785253815272282,0.010673892322287853,-0.09469803020014063,-0.24402208116776297,0.0546260207674817,-0.08441558441558442,0.5107267887848523,0.5074136329693847,0.47959183673469385,True
props_regular,2025_development,selector_logistic_sign,coverage,0.1,top_10pct,197,0.09974683544303797,-0.17608179326923273,-0.2712069478096016,-0.08095663872886387,-0.20250900431440377,-0.3155567829566166,-0.08946122567219093,-0.1956622058144901,0.5018547742698688,0.6631930692723672,0.4213197969543147,True
props_regular,2025_development,selector_logistic_sign,coverage,0.15,top_15pct,296,0.149873417721519,-0.14308586750574942,-0.21978354087871263,-0.06638819413278621,-0.17657384345122215,-0.2612566670545856,-0.0918910198478587,-0.16799754299754296,0.49532610846632474,0.7304172874746636,0.4358108108108108,True
props_regular,2025_development,selector_logistic_sign,coverage,0.2,top_20pct,395,0.2,-0.12178688901368528,-0.19095461584780993,-0.052619162179560655,-0.11133635162516185,-0.19012188522313161,-0.032550818027192105,-0.10103567318757191,0.49000389942697453,0.7564472150203083,0.4708860759493671,True
props_regular,2025_development,selector_logistic_sign,coverage,0.25,top_25pct,493,0.24962025316455697,-0.053367390140791796,-0.13006638579309754,0.02333160551151396,-0.058975391763627816,-0.13523530954269447,0.01728452601543884,-0.047390743131108234,0.485488844207426,0.8028619847587182,0.49898580121703856,True
props_regular,2025_development,selector_logistic_sign,coverage,0.3,top_30pct,592,0.299746835443038,-0.0786145400858734,-0.151919159195684,-0.005309920976062796,-0.05924000893612212,-0.1242616240670544,0.005781606194810163,-0.04545454545454545,0.4812843980524219,0.8664003471947683,0.5,True
props_regular,2025_development,selector_logistic_sign,coverage,0.4,top_40pct,790,0.4,-0.09724863700566294,-0.1691249985988079,-0.02537227541251799,-0.0693304059765117,-0.1334612434196527,-0.0051995685333706965,-0.05512082853855004,0.47348807411418375,0.9719622536367941,0.49493670886075947,True
props_regular,2025_development,selector_logistic_sign,coverage,0.5,top_50pct,987,0.499746835443038,-0.07331544144428721,-0.1486307841064905,0.0019999012179160863,-0.04092354927482729,-0.09888203277909699,0.01703493422944241,-0.02514506769825918,0.4660846105357882,1.094701172518385,0.5106382978723404,True
props_regular,2025_development,selector_logistic_sign,coverage,0.6,top_60pct,1185,0.6,-0.10462889191812058,-0.16754151973881704,-0.04171626409742411,-0.03464844654568156,-0.08488542253028068,0.015588529438917559,-0.01726121979286536,0.4591519116211811,1.2154542635665853,0.5147679324894515,True
props_regular,2025_development,selector_logistic_sign,coverage,0.7,top_70pct,1382,0.699746835443038,-0.1539406079535746,-0.21432944429460768,-0.0935517716125415,-0.04735139918957961,-0.09385922067645666,-0.0008435777027025679,-0.02887777923957374,0.45236980791612763,1.318387427872664,0.5086830680173662,True
props_regular,2025_development,selector_logistic_sign,coverage,0.8,top_80pct,1580,0.8,-0.16707671170132088,-0.22811065770156053,-0.10604276570108123,-0.04114992201074636,-0.08369588973662387,0.0013960457151311542,-0.02128883774453394,0.4454510968683251,1.4287914444736114,0.5126582278481012,True
props_regular,2025_development,selector_logistic_sign,coverage,0.9,top_90pct,1777,0.899746835443038,-0.21230375183152098,-0.27267408643527724,-0.1519334172277647,-0.0501760546789558,-0.08947685377999909,-0.01087525557791251,-0.027728040108456538,0.43779638196758497,1.5516578305493698,0.5092853123241418,True
props_regular,2025_development,selector_logistic_sign,coverage,1.0,top_100pct,1975,1.0,-0.3070556580917548,-0.3514710500201148,-0.26264026616339475,-0.055355093885786716,-0.0888083496817261,-0.021901838089847324,-0.031438434982738774,0.42721818996303856,1.786907847540518,0.5073417721518987,True
props_regular,2025_development,comparator_disagreement_only,decile,1.0,decile_1,197,0.09974683544303797,-1.636077274631563,-2.0479808147765284,-1.2241737344865977,-0.21832601910292013,-0.3077643402995485,-0.12888769790629173,-0.19566220581449004,4.7324292470249905,4.7324292470249905,0.4213197969543147,True
props_regular,2025_development,comparator_disagreement_only,decile,2.0,decile_2,198,0.10025316455696202,-0.7543528451964926,-1.1144100861646828,-0.39429560422830245,-0.015288853175225907,-0.13196517151656914,0.10138746516611734,0.012396694214876032,3.264323046986137,3.264323046986137,0.5303030303030303,True
props_regular,2025_development,comparator_disagreement_only,decile,3.0,decile_3,197,0.09974683544303797,-0.3581945084764418,-0.5441436145789407,-0.17224540237394298,0.010982531409811251,-0.09024862526121799,0.1122136880808405,0.03691739732348872,2.586181929660962,2.586181929660962,0.5431472081218274,True
props_regular,2025_development,comparator_disagreement_only,decile,4.0,decile_4,198,0.10025316455696202,-0.029043959144162548,-0.17095408326814898,0.11286616497982388,0.029948273550430535,-0.03682005257652174,0.0967165996773828,0.060606060606060615,2.0954456014341085,2.0954456014341085,0.5555555555555556,True
props_regular,2025_development,comparator_disagreement_only,decile,5.0,decile_5,197,0.09974683544303797,-0.024172963209838513,-0.20267390755270692,0.15432798113302987,-5.241748506244456e-05,-0.10677091989662074,0.10666608492649585,0.027226580526072915,1.6879339082615537,1.6879339082615537,0.5380710659898477,True
props_regular,2025_development,comparator_disagreement_only,decile,6.0,decile_6,198,0.10025316455696202,-0.15166347916119644,-0.3035036570705808,0.0001766987481879312,-0.09992941319457133,-0.2206807399594211,0.020821913570278475,-0.0743801652892562,1.3307232379118406,1.3307232379118406,0.48484848484848486,True
props_regular,2025_development,comparator_disagreement_only,decile,7.0,decile_7,197,0.09974683544303797,-0.07951713706100573,-0.2041556959268655,0.04512142180485404,-0.09930931238660085,-0.22450606414266744,0.025887439369465748,-0.07937240424550067,0.9775340518804414,0.9775340518804414,0.48223350253807107,True
props_regular,2025_development,comparator_disagreement_only,decile,8.0,decile_8,198,0.10025316455696202,-0.04582494259900398,-0.12724878862805256,0.035598903430044584,-0.08665127964652466,-0.20414328759810102,0.03084072830505169,-0.07438016528925619,0.6766310956237956,0.6766310956237956,0.48484848484848486,True
props_regular,2025_development,comparator_disagreement_only,decile,9.0,decile_9,197,0.09974683544303797,0.014036360103611426,-0.03970001574808418,0.06777273595530704,-0.017669653279225248,-0.14572425889934637,0.11038495234089589,0.007844946931241364,0.39425824362346007,0.39425824362346007,0.5279187817258884,True
props_regular,2025_development,comparator_disagreement_only,decile,10.0,decile_10,198,0.10025316455696202,-0.008516777161739377,-0.028076616940492252,0.0110430626170135,-0.05749519656522622,-0.1855076790011129,0.07051728587066045,-0.035812672176308534,0.13091002280975156,0.13091002280975156,0.5050505050505051,True
props_regular,2025_development,comparator_disagreement_only,coverage,0.05,top_5pct,98,0.04962025316455696,-2.2748963326919784,-2.91128626664955,-1.6385063987344068,-0.29122530583181516,-0.4122545634407947,-0.17019604822283563,-0.2792207792207792,5.44212967159303,5.44212967159303,0.37755102040816324,True
props_regular,2025_development,comparator_disagreement_only,coverage,0.1,top_10pct,197,0.09974683544303797,-1.636077274631563,-2.0479808147765284,-1.2241737344865977,-0.21832601910292013,-0.3077643402995485,-0.12888769790629173,-0.19566220581449004,4.7324292470249905,4.7324292470249905,0.4213197969543147,True
props_regular,2025_development,comparator_disagreement_only,coverage,0.15,top_15pct,296,0.149873417721519,-1.380813203376359,-1.6723353285315734,-1.0892910782211445,-0.15499554254374948,-0.23310126852389862,-0.07688981656360033,-0.12929975429975427,4.308921334630916,4.308921334630916,0.4560810810810811,True
props_regular,2025_development,comparator_disagreement_only,coverage,0.2,top_20pct,395,0.2,-1.194098953041325,-1.4453529935382377,-0.9428449125444126,-0.11655042706827845,-0.1870861521936174,-0.04601470194293948,-0.0913693901035673,3.996517784727034,3.996517784727034,0.4759493670886076,True
props_regular,2025_development,comparator_disagreement_only,coverage,0.25,top_25pct,493,0.24962025316455697,-1.0265518135613882,-1.2363476427211002,-0.8167559844016764,-0.08753991818396717,-0.15256313574727093,-0.022516700620663396,-0.06288032454361055,3.7429270948283597,3.7429270948283597,0.4908722109533469,True
props_regular,2025_development,comparator_disagreement_only,coverage,0.3,top_30pct,592,0.299746835443038,-0.9159348051033487,-1.0798631284684375,-0.7520064817382599,-0.07411125000715738,-0.13228734987240623,-0.015935150141908515,-0.048679361179361176,3.5271999410648442,3.5271999410648442,0.4983108108108108,True
props_regular,2025_development,comparator_disagreement_only,coverage,0.4,top_40pct,790,0.4,-0.693650770293325,-0.8061140137141373,-0.5811875268725127,-0.04803050865981256,-0.08574437681794275,-0.010316640501682364,-0.02128883774453394,3.1683551825244822,3.1683551825244822,0.5126582278481012,True
props_regular,2025_development,comparator_disagreement_only,coverage,0.5,top_50pct,987,0.499746835443038,-0.5600265271368439,-0.6468542690613016,-0.4731987852123861,-0.038454334433443996,-0.07348907772973484,-0.0034195911371531565,-0.011605415860735002,2.8728708957668365,2.8728708957668365,0.5177304964539007,True
props_regular,2025_development,comparator_disagreement_only,coverage,0.6,top_60pct,1185,0.6,-0.4917937140573686,-0.5584123270171248,-0.42517510109761236,-0.04872611974542983,-0.08397488437118045,-0.013477355119679207,-0.02209436133486766,2.615195590910052,2.615195590910052,0.5122362869198313,True
props_regular,2025_development,comparator_disagreement_only,coverage,0.7,top_70pct,1382,0.699746835443038,-0.4330249111136034,-0.49054129145901026,-0.37550853076819657,-0.05593660379051716,-0.09348249066543282,-0.0183907169156015,-0.030259176424154714,2.3817517969962796,2.3817517969962796,0.507959479015919,True
props_regular,2025_development,comparator_disagreement_only,coverage,0.8,top_80pct,1580,0.8,-0.3845023834136726,-0.4381643580502508,-0.3308404087770944,-0.05978565810664975,-0.09887037560523738,-0.020700940608062116,-0.03578826237054085,2.168072114166057,2.168072114166057,0.5050632911392405,True
props_regular,2025_development,comparator_disagreement_only,coverage,0.9,top_90pct,1777,0.899746835443038,-0.34031997909577444,-0.38908198414947015,-0.2915579740420787,-0.05511663562437477,-0.08956807894468474,-0.0206651923040648,-0.0309510410804727,1.9714253316692134,1.9714253316692134,0.5075970737197524,True
props_regular,2025_development,comparator_disagreement_only,coverage,1.0,top_100pct,1975,1.0,-0.3070556580917548,-0.3514710500201148,-0.26264026616339475,-0.055355093885786716,-0.0888083496817261,-0.021901838089847324,-0.031438434982738774,1.786907847540518,1.786907847540518,0.5073417721518987,True
props_regular,2025_development,comparator_absence_proxy_only,decile,1.0,decile_1,197,0.09974683544303797,-0.27137943907449025,-0.5117434451142768,-0.03101543303470372,-0.002616962928449812,-0.11272913812399207,0.10749521226709244,0.01753576372865713,3.8477157360406093,1.736651037399838,0.5329949238578681,True
props_regular,2025_development,comparator_absence_proxy_only,decile,2.0,decile_2,198,0.10025316455696202,-0.3595056444549842,-0.5623934789114329,-0.15661780999853547,-0.005570515617188482,-0.09732381799323918,0.08618278675886222,0.03168044077134986,3.0,2.0177497100340167,0.5404040404040404,True
props_regular,2025_development,comparator_absence_proxy_only,decile,3.0,decile_3,197,0.09974683544303797,-0.24571056138426584,-0.364412225820084,-0.1270088969484477,-0.013676790168271105,-0.08906113276582761,0.061707552429285405,-0.0018458698661744286,2.649746192893401,1.7673577084097933,0.5228426395939086,True
