absence_game_id,n_playing,n_gainers,total_pos_delta,top1_share,top2_share,hhi,even_split_top1_baseline
1022400029,25.0,13.0,0.6176661782661778,0.20200107300591502,0.3527991260971724,0.12073155816985971,0.07692307692307693
1022400030,8.0,4.0,0.07448406862745081,0.475427368005397,0.706033333881768,0.3264994865885451,0.25
1022400032,7.0,4.0,0.21271959706959703,0.39441594077742553,0.6504538727055602,0.2876859077534214,0.25
1022400035,8.0,3.0,0.1385865079365079,0.4850560362847112,0.8924859265028433,0.41283774977934623,0.3333333333333333
1022400036,9.0,5.0,0.11076666666666629,0.6157086969605798,0.7800180559735196,0.42704474350977767,0.2
1022400037,8.0,3.0,0.018517647058823403,0.5781448538754818,0.8157560355781464,0.4246563841587201,0.3333333333333333
1022400041,16.0,11.0,0.6107542531542526,0.2189460352205672,0.4121497655107561,0.13455450946341507,0.09090909090909091
1022400043,8.0,7.0,0.2325943833943831,0.3452692671925957,0.5475425050972524,0.21225157198903707,0.14285714285714285
1022400047,16.0,6.0,0.2898017908017904,0.26274115467745646,0.5064581773853549,0.23368554622019275,0.16666666666666666
1022400048,8.0,5.0,0.2324338827838826,0.33757679721437994,0.5669224144248357,0.23201773929708913,0.2
1022400049,9.0,5.0,0.3106055555555551,0.37045913895794985,0.7252499597560327,0.30057532386369995,0.2
1022400051,18.0,10.0,0.8471148369846896,0.36972555116002603,0.5184985064613101,0.20022373320784972,0.1
1022400054,9.0,6.0,0.3868166666666664,0.37550088327803893,0.602567969322246,0.24770711825956301,0.16666666666666666
1022400056,9.0,6.0,0.3830166666666664,0.4131673991558247,0.6930507810800232,0.2880968466223226,0.16666666666666666
1022400059,10.0,5.0,0.30307914438502637,0.49953948598872916,0.7219624601681851,0.3449252685952139,0.2
1022400062,9.0,5.0,0.5045944444444442,0.6128684201834257,0.9303511070496661,0.4787939686114012,0.2
1022400065,10.0,5.0,0.2328316151394243,0.3293895790156448,0.5662253588552358,0.22997739101795542,0.2
1022400074,9.0,7.0,0.3108499999999998,0.3418047289689563,0.5547691812771437,0.21386604318278873,0.14285714285714285
1022400075,19.0,10.0,0.5428109204671068,0.2894026320541362,0.4649843838465962,0.15866949076192377,0.1
1022400080,10.0,3.0,0.1438634453781512,0.8636662334438298,0.982826852027629,0.7604135328236065,0.3333333333333333
1022400081,22.0,16.0,1.3138587288019774,0.11084116308487735,0.21562158098581558,0.08415014232929705,0.0625
1022400084,9.0,5.0,0.23225555555555522,0.5073434435248535,0.7884035784337183,0.354813585272967,0.2
1022400085,19.0,9.0,0.4355573306595359,0.20295835651793917,0.3979755689293739,0.13851407089391782,0.1111111111111111
1022400087,6.0,2.0,0.11180952380952369,0.9493185689948899,1.0,0.9037743528872313,0.5
1022400095,15.0,11.0,0.39756507936507873,0.1866361102904187,0.35837598715993396,0.12311950571247388,0.09090909090909091
1022400098,10.0,6.0,0.15981027183600668,0.5463509885622234,0.6615611342828689,0.3425951705048379,0.16666666666666666
1022400099,7.0,5.0,0.3142277777777775,0.4418238715722851,0.7379643217057694,0.31752334281263517,0.2
1022400102,10.0,6.0,0.0959066696572525,0.27539028099163104,0.5177235764068918,0.19333868306680219,0.16666666666666666
1022400104,8.0,5.0,0.41937222222222204,0.3319247022666156,0.54136473829931,0.22675732525897904,0.2
1022400105,7.0,2.0,0.034942857142857,0.6524938675388388,1.0,0.5465087592739059,0.5
1022400106,14.0,6.0,0.4465575557809328,0.20048795638031067,0.39585220043117764,0.1726911978469409,0.16666666666666666
1022400107,9.0,5.0,0.3023124999999996,0.426710771139136,0.5934645927835681,0.26778930025297526,0.2
1022400109,8.0,2.0,0.11110109890109879,0.6524302189867657,1.0,0.5464699433207068,0.5
1022400110,7.0,2.0,0.067942857142857,0.6791421362489495,1.0,0.5641838099596743,0.5
1022400116,10.0,6.0,0.4383916443850264,0.3864393103192746,0.7447739435244202,0.29937941566460696,0.16666666666666666
1022400122,17.0,14.0,0.7388141414141405,0.3975966126443417,0.4812892896889095,0.1945780482926256,0.07142857142857142
1022400123,24.0,14.0,1.6171184420685583,0.12816006212562478,0.2425610825996445,0.0946198623204513,0.07142857142857142
1022400129,8.0,7.0,0.360883333333333,0.3631829307717177,0.5521636724703275,0.21767173620065358,0.14285714285714285
1022400130,13.0,8.0,0.3631982420554426,0.17718406568346484,0.3231098821192985,0.13221145205087242,0.125
1022400132,16.0,9.0,0.4891519406519402,0.3591249508946824,0.5304418629533602,0.20072751093759011,0.1111111111111111
1022400135,7.0,4.0,0.22398926767676752,0.41573961595156717,0.7032037858054843,0.30244883855993154,0.25
1022400136,10.0,7.0,0.3780087333784085,0.3246544626771101,0.6315256795489098,0.28433713552800116,0.14285714285714285
1022400137,8.0,6.0,0.1702897400576618,0.4311279507609031,0.663819597283956,0.28982752001331974,0.16666666666666666
1022400140,8.0,5.0,0.2494333333333332,0.4661677580293112,0.7997238184328929,0.342007650361841,0.2
1022400141,9.0,4.0,0.2625608363239193,0.3862410179893371,0.7530424559192431,0.3144502570014072,0.25
1022400142,8.0,5.0,0.2624669924396087,0.49622401290094337,0.7377551052668746,0.3427026829886006,0.2
1022400143,8.0,4.0,0.4192999999999998,0.34867636537085617,0.6901979489625567,0.30103954629288415,0.25
1022400144,8.0,3.0,0.11319965227470288,0.4871292096290305,0.8004745911962566,0.37529058378161545,0.3333333333333333
1022400145,8.0,3.0,0.2098620689655171,0.5234965494577721,0.8264733267608722,0.395955071204605,0.3333333333333333
1022400147,9.0,5.0,0.2288498217468804,0.4329836682316242,0.640079916033641,0.2767444212258064,0.2
1022400149,10.0,5.0,0.3243470511767924,0.40765661886702836,0.6225113547037211,0.26429003955906694,0.2
1022400150,9.0,5.0,0.19169411764705863,0.4350681232355473,0.7241315821774891,0.302630997509869,0.2
1022400152,7.0,5.0,0.11671945701357442,0.37294049234347754,0.7011436324869168,0.28091650206511104,0.2
1022400157,9.0,7.0,0.2723582010263041,0.3902062125116676,0.6979436498239372,0.27590191145436765,0.14285714285714285
1022400162,9.0,4.0,0.3137990102171136,0.5171331227485034,0.8186796443086899,0.3804154743071585,0.25
1022400163,10.0,5.0,0.40466812933623264,0.31229294040845235,0.5897446444829217,0.23957475200536593,0.2
1022400167,9.0,6.0,0.3012024853801168,0.28718222524238873,0.5208290356635806,0.22541262138596047,0.16666666666666666
1022400175,9.0,4.0,0.30598684792219255,0.6591535193813123,0.9128408936168831,0.5029391617970188,0.25
1022400181,10.0,6.0,0.4626104393690597,0.353549210386657,0.5961339267525018,0.2428573427852812,0.16666666666666666
1022400182,9.0,5.0,0.28126752414252376,0.36458334412433874,0.7070381969022248,0.2837966140911515,0.2
1022400184,16.0,8.0,0.4286909502262439,0.3153787126335358,0.48706416566480976,0.18512609337881097,0.125
1022400185,10.0,5.0,0.4260663780663779,0.2821678226942669,0.5089072829738811,0.21515489365502816,0.2
1022400191,9.0,5.0,0.33599047950772076,0.5066281118191941,0.7010096458533613,0.33728856626127934,0.2
1022400198,18.0,7.0,0.45512122171945657,0.2320260953796907,0.4616998762897342,0.18116278554477536,0.14285714285714285
1022400199,9.0,5.0,0.252977406214475,0.38057099054665194,0.6123110533343048,0.2575084153139803,0.2
1022400208,16.0,9.0,0.5353980542986424,0.18361608063083612,0.3661905207416617,0.14983864008905626,0.1111111111111111
1022400209,9.0,5.0,0.659790594871187,0.3834549961255419,0.7038691572902271,0.2876183805062688,0.2
1022400210,9.0,6.0,0.0981563069114791,0.45879205066207296,0.6847436183853047,0.2922937450435919,0.16666666666666666
1022400211,9.0,4.0,0.3372266486706141,0.3814200345881751,0.6677125174807569,0.29473662363586983,0.25
1022400216,9.0,6.0,0.25151691297208517,0.26746800633718626,0.5107064061157386,0.20974886476932933,0.16666666666666666
1022400217,9.0,5.0,0.3369189563629216,0.3221708143620502,0.5765118244891317,0.23997210232062582,0.2
1022400222,9.0,6.0,0.3069465029899105,0.33458599136858647,0.5081430338949133,0.20517088980601172,0.16666666666666666
1022400223,8.0,3.0,0.14537546117546102,0.5919647109719299,0.9550093221534383,0.48424776983710627,0.3333333333333333
1022400226,16.0,7.0,0.47234352941176416,0.3857362039592325,0.5882159544897537,0.24344148529267629,0.14285714285714285
1022400227,15.0,7.0,0.343097504602677,0.3383612749540333,0.5912858127709741,0.2292242409275642,0.14285714285714285
1022400229,9.0,7.0,0.47657539367098156,0.5681907162681997,0.7407762108033704,0.37617665818427554,0.14285714285714285
1022400234,8.0,5.0,0.2365122549019605,0.2987864907717339,0.5823186213042894,0.2576662206687719,0.2
1022400235,14.0,11.0,0.5593766138273486,0.1475849249232937,0.29004261448375773,0.11336183496993157,0.09090909090909091
1022400236,10.0,6.0,0.4262815384615382,0.2596406131014896,0.4953100695459484,0.20313485251750377,0.16666666666666666
1022400238,9.0,4.0,0.2641085858585857,0.5139931349020436,0.7540229665254765,0.37333092548614843,0.25
1022400240,9.0,6.0,0.41917296918767466,0.2949259830364915,0.54998003605205,0.22779523680784175,0.16666666666666666
