execution,price_basis,threshold,cond_dim,cond_level,scope,battery,n_bets,wins,losses,pushes,n_void,n_noprice,hit_rate,roi,roi_ci90_low,roi_ci90_high,n_dates,n_over,n_under,mean_edge,mean_line,n_candidate_rows_in_cell,n_perm_ge,n_perm_nonempty,perm_roi_mean,perm_roi_q95,p_perm,p_perm_phipson_smyth,n_perm_ge_phaseblock,n_perm_nonempty_phaseblock,perm_roi_mean_phaseblock,perm_roi_q95_phaseblock,p_perm_phaseblock,p_perm_phipson_smyth_phaseblock,eligible,small_n_flag,roi_positive,q_bh,q_bh_phaseblock,starred,starred_phaseblock,starred_and_profitable,expected_false_in_family
consensus,captured,3.0,season,2026,regular,companion_regular,328,159,169,0,10,19,0.4847560975609756,-0.10464956002168482,-0.17682451208742483,-0.03230911944938272,65,196,132,1.021473359696574,14.320121951219512,1808,152,200,-0.088212214,-0.05056646,0.76,0.7611940298507462,149,200,-0.09040215,-0.054139696,0.745,0.746268656716418,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,3.0,season,2026,playoff,companion_playoff,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,,,,,0,0,,,,,False,True,False,,,False,False,False,8.9
consensus,synthetic110,3.0,season,2026,all,registered,347,167,177,3,10,0,0.48546511627906974,-0.07257008121561437,-0.13764686723934375,-0.007045302625182304,65,209,138,1.0571253828408669,14.40778097982709,1808,122,200,-0.06698968,-0.029332789,0.61,0.6119402985074627,118,200,-0.06935623,-0.03296808,0.59,0.5920398009950248,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,synthetic110,3.0,season,2026,regular,companion_regular,347,167,177,3,10,0,0.48546511627906974,-0.07257008121561437,-0.13764686723934375,-0.007045302625182304,65,209,138,1.0571253828408669,14.40778097982709,1808,122,200,-0.06698968,-0.029332789,0.61,0.6119402985074627,118,200,-0.06935623,-0.03296808,0.59,0.5920398009950248,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,3.0,season,2026,playoff,companion_playoff,0,0,0,0,0,0,,,,,0,0,0,,,0,0,0,,,,,0,0,,,,,False,True,False,,,False,False,False,8.9
consensus,captured,1.0,venue,home,all,registered,1761,874,887,0,35,81,0.49630891538898353,-0.07613093933087098,-0.1107359827387774,-0.04021344352631929,264,956,805,0.30746450074957943,14.129755820556502,2981,96,200,-0.07745795,-0.05181473,0.48,0.48258706467661694,118,200,-0.07250667,-0.047079615,0.59,0.5920398009950248,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,captured,1.0,venue,home,regular,companion_regular,1612,797,815,0,35,79,0.4944168734491315,-0.07998383456435183,-0.11733580826366925,-0.04343062188223292,237,892,720,0.3645208574376454,14.15818858560794,2747,134,200,-0.073477745,-0.04710793,0.67,0.6716417910447762,139,200,-0.07070044,-0.0453979,0.695,0.6965174129353234,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,1.0,venue,home,playoff,companion_playoff,149,77,72,0,0,2,0.5167785234899329,-0.03444726740891719,-0.17298631214068452,0.08603734046927909,27,64,85,-0.30981635147298675,13.822147651006711,234,10,200,-0.12211633,-0.034532994,0.05,0.05472636815920398,30,200,-0.0928905,-0.0033336922,0.15,0.15422885572139303,True,False,False,0.07790697674418605,0.21157894736842103,True,False,False,8.9
consensus,synthetic110,1.0,venue,home,all,registered,1842,914,924,4,35,0,0.4972796517954298,-0.05053795281808311,-0.0846399168517474,-0.015553413770800235,264,996,846,0.2982709467457244,14.107491856677525,2981,54,200,-0.060341883,-0.0360298,0.27,0.2736318407960199,68,200,-0.055799518,-0.03065611,0.34,0.34328358208955223,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,synthetic110,1.0,venue,home,regular,companion_regular,1691,835,852,4,35,0,0.4949614700652045,-0.054943282619214016,-0.09102212242466742,-0.019019344028868776,237,932,759,0.35559541419724894,14.135127143701952,2747,97,200,-0.05580062,-0.027166748,0.485,0.48756218905472637,108,200,-0.053399216,-0.026968764,0.54,0.5422885572139303,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,1.0,venue,home,playoff,companion_playoff,151,79,72,0,0,0,0.5231788079470199,-0.0012040939193257417,-0.13832293000426807,0.12214941547002613,27,64,87,-0.3436871622643941,13.798013245033113,234,3,200,-0.11210662,-0.027272727,0.015,0.01990049751243781,12,200,-0.08334654,0.004784689,0.06,0.06467661691542288,True,False,False,0.032419354838709676,0.11999999999999998,True,False,False,8.9
consensus,captured,2.0,venue,home,all,registered,989,482,507,0,24,47,0.487360970677452,-0.09410124953738555,-0.14356690705554553,-0.04228456570126199,256,560,429,0.5282597057354912,14.49494438827098,2981,160,200,-0.07795629,-0.050973643,0.8,0.8009950248756219,175,200,-0.0738659,-0.04560661,0.875,0.8756218905472637,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,captured,2.0,venue,home,regular,companion_regular,921,449,472,0,24,45,0.48751357220412594,-0.09324799443443375,-0.14591955368482676,-0.043738938363600585,231,526,395,0.5816302197705926,14.58686210640608,2747,166,200,-0.073667996,-0.045929387,0.83,0.8308457711442786,179,200,-0.071625955,-0.041177876,0.895,0.8955223880597015,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,2.0,venue,home,playoff,companion_playoff,68,33,35,0,0,2,0.4852941176470588,-0.10565783703471805,-0.3292772209644668,0.0804111903858227,25,34,34,-0.19459681523992595,13.25,234,71,200,-0.1254183,-0.04150073,0.355,0.3582089552238806,111,200,-0.09914539,-0.011338931,0.555,0.5572139303482587,False,True,False,,,False,False,False,8.9
consensus,synthetic110,2.0,venue,home,all,registered,1036,498,534,4,24,0,0.48255813953488375,-0.07844857844857844,-0.1285001957102957,-0.02722208000366798,257,582,454,0.5099207900556686,14.513513513513514,2981,166,200,-0.060894042,-0.035368428,0.83,0.8308457711442786,182,200,-0.057161797,-0.028520515,0.91,0.9104477611940298,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,synthetic110,2.0,venue,home,regular,companion_regular,966,463,499,4,24,0,0.4812889812889813,-0.08083945040466779,-0.12969674422799424,-0.031352064333830296,232,548,418,0.566505845824468,14.607660455486542,2747,181,200,-0.05596786,-0.028630914,0.905,0.9054726368159204,187,200,-0.05432505,-0.023868404,0.935,0.9353233830845771,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,2.0,venue,home,playoff,companion_playoff,70,35,35,0,0,0,0.5,-0.04545454545454546,-0.2802015162314521,0.15005476451259583,25,34,36,-0.2709529795537636,13.214285714285714,234,15,200,-0.116355896,-0.02440148,0.075,0.07960199004975124,34,200,-0.08972866,-0.0019628098,0.17,0.17412935323383086,False,True,False,,,False,False,False,8.9
consensus,captured,3.0,venue,home,all,registered,504,244,260,0,13,28,0.48412698412698413,-0.10094892023647045,-0.168533740325134,-0.030403078746149687,218,294,210,0.802744256119456,15.128968253968255,2981,174,200,-0.079041496,-0.04903041,0.87,0.8706467661691543,190,200,-0.07432532,-0.047500283,0.95,0.9502487562189055,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,captured,3.0,venue,home,regular,companion_regular,479,233,246,0,13,28,0.48643006263048016,-0.09654765713059921,-0.17033742421546225,-0.02536243026900806,201,284,195,0.8901800618821164,15.165970772442588,2747,172,200,-0.07435017,-0.044693578,0.86,0.8606965174129353,186,200,-0.07203072,-0.04236783,0.93,0.9303482587064676,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,3.0,venue,home,playoff,companion_playoff,25,11,14,0,0,0,0.44,-0.18527712134496355,-0.5686376456437479,0.0963401688712364,17,10,15,-0.8725257822931158,14.42,234,167,200,-0.13057522,-0.032719366,0.835,0.835820895522388,189,200,-0.099987336,-0.0027061892,0.945,0.945273631840796,False,True,False,,,False,False,False,8.9
consensus,synthetic110,3.0,venue,home,all,registered,532,251,280,1,13,0,0.4726930320150659,-0.0974025974025974,-0.1667565689438088,-0.031040293094080854,222,311,221,0.8157319770664441,15.202067669172932,2981,194,200,-0.0619142,-0.030366156,0.97,0.9701492537313433,197,200,-0.057622835,-0.028280066,0.985,0.9850746268656716,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,synthetic110,3.0,venue,home,regular,companion_regular,507,240,266,1,13,0,0.4743083003952569,-0.09431594046978661,-0.16491775733632344,-0.027716165749729942,205,301,206,0.8989794010979806,15.240631163708088,2747,196,200,-0.056567978,-0.026001548,0.98,0.9800995024875622,197,200,-0.054670352,-0.02488495,0.985,0.9850746268656716,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,3.0,venue,home,playoff,companion_playoff,25,11,14,0,0,0,0.44,-0.15999999999999998,-0.5508021390374331,0.13352272727272724,17,10,15,-0.8725257822931158,14.42,234,152,200,-0.12167259,-0.020283312,0.76,0.7611940298507462,183,200,-0.091258705,0.013966089,0.915,0.9154228855721394,False,True,False,,,False,False,False,8.9
consensus,captured,1.0,venue,away,all,registered,1714,869,845,0,24,70,0.5070011668611435,-0.05915398330013351,-0.0988340802499556,-0.022286026911185322,269,955,759,0.36617975052567747,13.963827304550758,2948,78,200,-0.06402061,-0.03260892,0.39,0.39303482587064675,66,200,-0.06765598,-0.03874725,0.33,0.3333333333333333,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,captured,1.0,venue,away,regular,companion_regular,1591,800,791,0,23,64,0.502828409805154,-0.0663336447490688,-0.10624226067827043,-0.027811166469607376,242,886,705,0.37184388410330993,14.010370835952232,2718,110,200,-0.063424274,-0.030621294,0.55,0.5522388059701493,92,200,-0.06704527,-0.03842848,0.46,0.4626865671641791,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,1.0,venue,away,playoff,companion_playoff,123,69,54,0,1,6,0.5609756097560976,0.03371464568568785,-0.08917090328333448,0.1541875259562091,27,69,54,0.292914412948334,13.361788617886178,230,4,200,-0.071020186,0.013151097,0.02,0.024875621890547265,5,200,-0.074755944,0.011819746,0.025,0.029850746268656716,True,False,True,0.03828571428571429,0.08170731707317073,True,True,True,8.9
consensus,synthetic110,1.0,venue,away,all,registered,1784,912,868,4,24,0,0.5123595505617977,-0.021810028536485927,-0.06071303024656855,0.014592197160466537,269,996,788,0.36995810649407207,13.954596412556054,2948,23,200,-0.04457319,-0.014110285,0.115,0.11940298507462686,17,200,-0.047572307,-0.017378878,0.085,0.08955223880597014,True,False,False,0.9262162162162163,0.8170967741935484,False,False,False,0.30000000000000004
consensus,synthetic110,1.0,venue,away,regular,companion_regular,1655,839,812,4,23,0,0.5081768625075712,-0.02977204064817358,-0.06928312149363866,0.0088155196480437,242,926,729,0.3836895865524776,14.00453172205438,2718,49,200,-0.043120753,-0.0113065615,0.245,0.24875621890547264,38,200,-0.04639814,-0.017529929,0.19,0.19402985074626866,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,1.0,venue,away,playoff,companion_playoff,129,73,56,0,1,0,0.5658914728682171,0.08033826638477802,-0.045454545454545456,0.20812341603989534,27,70,59,0.19379066853545815,13.313953488372093,230,0,200,-0.061577886,0.020123372,0.0,0.004975124378109453,3,200,-0.061322223,0.025833352,0.015,0.01990049751243781,True,False,True,0.0,0.0693103448275862,True,True,True,8.9
consensus,captured,2.0,venue,away,all,registered,950,470,480,0,17,44,0.49473684210526314,-0.08309920296171763,-0.13442537850179676,-0.032127646367425676,256,548,402,0.5937567075810855,14.278947368421052,2948,165,200,-0.06508567,-0.03368199,0.825,0.8258706467661692,160,200,-0.06825177,-0.04144994,0.8,0.8009950248756219,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,captured,2.0,venue,away,regular,companion_regular,889,435,454,0,17,42,0.48931383577052867,-0.09311591294765717,-0.14428741943725956,-0.037426515649818255,233,513,376,0.6017272750676447,14.320022497187852,2718,190,200,-0.06398516,-0.03176503,0.95,0.9502487562189055,184,200,-0.06768692,-0.038369395,0.92,0.9203980099502488,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,2.0,venue,away,playoff,companion_playoff,61,35,26,0,0,2,0.5737704918032787,0.06288202945631956,-0.09634519619757188,0.22262099222442558,23,35,26,0.47759548634254373,13.680327868852459,230,1,200,-0.077918686,0.005745252,0.005,0.009950248756218905,3,200,-0.07474906,0.019249463,0.015,0.01990049751243781,False,True,True,,,False,False,False,8.9
consensus,synthetic110,2.0,venue,away,all,registered,994,496,494,4,17,0,0.501010101010101,-0.04335101518200109,-0.09477348505898105,0.006477934046806056,256,577,417,0.6049007148672942,14.261569416498993,2948,95,200,-0.045445003,-0.015072558,0.475,0.47761194029850745,77,200,-0.048114635,-0.017443798,0.385,0.3880597014925373,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,synthetic110,2.0,venue,away,regular,companion_regular,931,460,467,4,17,0,0.4962243797195254,-0.05243628551899228,-0.10474394490947044,0.0031631772239394482,233,542,389,0.623023345647112,14.30236305048335,2718,128,200,-0.043464575,-0.010490591,0.64,0.6417910447761194,118,200,-0.046899483,-0.014870312,0.59,0.5920398009950248,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,2.0,venue,away,playoff,companion_playoff,63,36,27,0,0,0,0.5714285714285714,0.09090909090909091,-0.07528409090909091,0.2507836990595611,23,35,28,0.3370885044544331,13.658730158730158,230,0,200,-0.06851924,0.011635191,0.0,0.004975124378109453,0,200,-0.062238585,0.033682276,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
consensus,captured,3.0,venue,away,all,registered,460,223,237,0,11,22,0.48478260869565215,-0.10597159908525867,-0.17163935810044403,-0.03884719795980305,205,271,189,0.8557944030907783,14.88695652173913,2948,199,200,-0.065407865,-0.033020254,0.995,0.9950248756218906,199,200,-0.06781768,-0.037353538,0.995,0.9950248756218906,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,captured,3.0,venue,away,regular,companion_regular,431,205,226,0,11,20,0.4756380510440835,-0.12278666097517471,-0.19092558614943972,-0.05430445370157116,188,255,176,0.8782754971861734,14.875870069605568,2718,199,200,-0.064120196,-0.029085195,0.995,0.9950248756218906,200,200,-0.06692764,-0.035015453,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
consensus,captured,3.0,venue,away,playoff,companion_playoff,29,18,11,0,0,2,0.6206896551724138,0.1439350103821141,-0.09704951890058418,0.3592257912572505,17,16,13,0.5216788322247345,15.051724137931034,230,0,200,-0.08050024,0.010262114,0.0,0.004975124378109453,0,200,-0.07815558,0.032555338,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
consensus,synthetic110,3.0,venue,away,all,registered,482,235,244,3,11,0,0.4906054279749478,-0.06299509619011692,-0.1322994185959526,0.006460806229429765,208,284,198,0.8419636340229018,14.864107883817427,2948,159,200,-0.045385767,-0.013181029,0.795,0.7960199004975125,153,200,-0.047581725,-0.01765147,0.765,0.7661691542288557,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
consensus,synthetic110,3.0,venue,away,regular,companion_regular,451,216,232,3,11,0,0.48214285714285715,-0.07901632735335616,-0.14706584748344215,-0.010114443688032437,190,268,183,0.8838016282722556,14.86031042128603,2718,191,200,-0.043185983,-0.008098333,0.955,0.9552238805970149,195,200,-0.04610137,-0.011663847,0.975,0.9751243781094527,True,False,False,1.0,1.0,False,False,False,0.0
consensus,synthetic110,3.0,venue,away,playoff,companion_playoff,31,19,12,0,0,0,0.6129032258064516,0.17008797653958946,-0.07849181469871133,0.38842975206611563,18,16,15,0.2332882983306911,14.919354838709678,230,0,200,-0.07096456,0.015895372,0.0,0.004975124378109453,0,200,-0.06481075,0.04907318,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
best_line,captured,1.0,none,all,all,registered,3624,1877,1747,0,59,2,0.5179359823399559,-0.034785106413978945,-0.05889012801044991,-0.010345886053052615,269,1992,1632,0.3351882802331907,14.035320088300221,5930,29,200,-0.046146866,-0.025546059,0.145,0.14925373134328357,36,200,-0.045580458,-0.025996339,0.18,0.18407960199004975,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,captured,1.0,none,all,regular,companion_regular,3344,1724,1620,0,58,2,0.5155502392344498,-0.03938744014803659,-0.06445040779032096,-0.013909652738581706,242,1858,1486,0.37129787464890335,14.073863636363637,5466,70,200,-0.04481113,-0.023308966,0.35,0.35323383084577115,60,200,-0.045283474,-0.026442414,0.3,0.3034825870646766,True,False,False,1.0,1.0,False,False,False,0.0
best_line,captured,1.0,none,all,playoff,companion_playoff,280,153,127,0,1,0,0.5464285714285714,0.020179907895623714,-0.07399751552167717,0.10362618942651695,27,134,146,-0.09606344736017645,13.575,464,1,200,-0.061569165,-0.0029027269,0.005,0.009950248756218905,8,200,-0.04902812,0.0060327593,0.04,0.04477611940298507,True,False,True,0.014888888888888889,0.09925925925925927,True,True,True,8.9
best_line,synthetic110,1.0,none,all,all,registered,3624,1877,1747,0,59,2,0.5179359823399559,-0.011213124623720644,-0.035945497663291436,0.013692120739000772,269,1992,1632,0.3351882802331907,14.035320088300221,5930,21,200,-0.026296206,-0.0051668175,0.105,0.10945273631840796,24,200,-0.025695112,-0.0060714562,0.12,0.12437810945273632,True,False,False,0.9105555555555556,0.93125,False,False,False,0.30000000000000004
best_line,synthetic110,1.0,none,all,regular,companion_regular,3344,1724,1620,0,58,2,0.5155502392344498,-0.015767725097868633,-0.04114391483494248,0.00973635287115833,242,1858,1486,0.37129787464890335,14.073863636363637,5466,52,200,-0.024004359,-0.0024612816,0.26,0.263681592039801,46,200,-0.024584504,-0.0047123577,0.23,0.23383084577114427,True,False,False,1.0,1.0,False,False,False,0.0
best_line,synthetic110,1.0,none,all,playoff,companion_playoff,280,153,127,0,1,0,0.5464285714285714,0.04318181818181818,-0.04917166621692852,0.12604720681660206,27,134,146,-0.09606344736017645,13.575,464,0,200,-0.05277379,0.00706558,0.0,0.004975124378109453,5,200,-0.03859517,0.017234722,0.025,0.029850746268656716,True,False,True,0.0,0.08170731707317073,True,True,True,8.9
best_line,captured,2.0,none,all,all,registered,2029,1028,1001,0,41,1,0.5066535239034007,-0.057905232830783464,-0.09159932541107585,-0.022979157094917286,267,1159,870,0.5586725508457104,14.393543617545589,5930,160,200,-0.04688633,-0.026594829,0.8,0.8009950248756219,173,200,-0.046311952,-0.024316126,0.865,0.8656716417910447,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
best_line,captured,2.0,none,all,regular,companion_regular,1896,957,939,0,41,1,0.504746835443038,-0.06157109427763107,-0.09845081413147401,-0.02451740732529361,240,1090,806,0.5966649464420257,14.461497890295359,5466,178,200,-0.045243338,-0.022449465,0.89,0.8905472636815921,180,200,-0.045962244,-0.024356436,0.9,0.900497512437811,True,False,False,1.0,1.0,False,False,False,0.0
