screen,candidate,n_sites,site_scope,sites
E1_I0030_home_advantage_accounting,eastbound,3,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 235, ""    t[\""eastbound\""] = (t[\""tz_delta\""] >= 1).astype(float)""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s06_travel.py"", 192, ""    road = gg[(gg[\""is_home\""] == 0) & ((gg[\""eastbound\""] == 1) | (gg[\""westbound\""] == 1))].copy()""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s06_travel.py"", 183, ""            if a == \""eastbound\"":""]]"
E1_I0030_home_advantage_accounting,westbound,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 236, ""    t[\""westbound\""] = (t[\""tz_delta\""] <= -1).astype(float)""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s06_travel.py"", 192, ""    road = gg[(gg[\""is_home\""] == 0) & ((gg[\""eastbound\""] == 1) | (gg[\""westbound\""] == 1))].copy()""]]"
E1_I0030_home_advantage_accounting,same_zone_travel,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 237, ""    t[\""same_zone_travel\""] = ((t[\""tz_delta\""] == 0) & (t[\""changed_venue\""] == 1)).astype(float)""]]"
E1_I0030_home_advantage_accounting,pts,9,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 21, ""    (\""pts\"", \""team points\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 49, ""    (\""pts\"", \""player points\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 86, ""              .agg(m=(\""pts\"", \""size\""), pts_sum=(\""pts\"", \""sum\""), min_sum=(\""minutes\"", \""sum\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 247, ""             .agg(n_used=(\""pts\"", \""size\""), pts=(\""pts\"", \""sum\""), minutes=(\""minutes\"", \""sum\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 250, ""                  pts_eq=(\""pts\"", \""mean\""), min_eq=(\""minutes\"", \""mean\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 360, ""                .agg(n=(\""pts\"", \""size\""), pts=(\""pts\"", \""mean\""), minutes=(\""minutes\"", \""mean\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s06_travel.py"", 102, ""                  pts=(\""pts\"", \""mean\""), ppp=(\""ppp\"", \""mean\""), poss=(\""poss\"", \""mean\"")))""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s06_travel.py"", 100, ""             .agg(n=(\""pts\"", \""size\""), rest_days=(\""rest_days\"", \""mean\""),""]]"
E1_I0030_home_advantage_accounting,poss,3,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\ha_base.py"", 103, ""    t[\""poss\""] = possessions(t[\""fga\""], t[\""oreb\""], t[\""tov\""], t[\""fta\""])""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 22, ""    (\""poss\"", \""possessions, box estimator FGA-OREB+TOV+0.44*FTA\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s06_travel.py"", 102, ""                  pts=(\""pts\"", \""mean\""), ppp=(\""ppp\"", \""mean\""), poss=(\""poss\"", \""mean\"")))""]]"
E1_I0030_home_advantage_accounting,ppp,5,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 23, ""    (\""ppp\"", \""points per possession\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 253, ""    t[\""ppp\""] = t[\""pts\""] / t[\""poss\""]""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s06_travel.py"", 82, ""    t[\""ppp\""] = t[\""pts\""] / t[\""poss\""]""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s06_travel.py"", 102, ""                  pts=(\""pts\"", \""mean\""), ppp=(\""ppp\"", \""mean\""), poss=(\""poss\"", \""mean\"")))""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s06_travel.py"", 226, ""            .agg(n=(\""pts\"", \""size\""), pts=(\""pts\"", \""mean\""), ppp=(\""ppp\"", \""mean\""),""]]"
E1_I0030_home_advantage_accounting,minutes,7,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\ha_base.py"", 125, ""    p[\""minutes\""] = p[\""minutes\""].fillna(0.0)""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 24, ""    (\""minutes\"", \""team minutes played (the shared budget)\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 50, ""    (\""minutes\"", \""player minutes\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 86, ""              .agg(m=(\""pts\"", \""size\""), pts_sum=(\""pts\"", \""sum\""), min_sum=(\""minutes\"", \""sum\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 247, ""             .agg(n_used=(\""pts\"", \""size\""), pts=(\""pts\"", \""sum\""), minutes=(\""minutes\"", \""sum\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 250, ""                  pts_eq=(\""pts\"", \""mean\""), min_eq=(\""minutes\"", \""mean\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 360, ""                .agg(n=(\""pts\"", \""size\""), pts=(\""pts\"", \""mean\""), minutes=(\""minutes\"", \""mean\""),""]]"
E1_I0030_home_advantage_accounting,fga,6,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 25, ""    (\""fga\"", \""field goal attempts\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 52, ""    (\""fga\"", \""player field goal attempts\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 248, ""                  fga=(\""fga\"", \""sum\""), fta=(\""fta\"", \""sum\""), fg3a=(\""fg3a\"", \""sum\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 87, ""                   fga_sum=(\""fga\"", \""sum\""), fta_sum=(\""fta\"", \""sum\""), fg3a_sum=(\""fg3a\"", \""sum\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 251, ""                  fga_eq=(\""fga\"", \""mean\""), fta_eq=(\""fta\"", \""mean\""), fg3a_eq=(\""fg3a\"", \""mean\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 361, ""                     fta=(\""fta\"", \""mean\""), ftm=(\""ftm\"", \""mean\""), fga=(\""fga\"", \""mean\""))""]]"
E1_I0030_home_advantage_accounting,fg2a,3,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\ha_base.py"", 105, ""    t[\""fg2a\""] = t[\""fga\""] - t[\""fg3a\""]""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\ha_base.py"", 129, ""    p[\""fg2a\""] = p[\""fga\""] - p[\""fg3a\""]""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 26, ""    (\""fg2a\"", \""two-point attempts\""),""]]"
E1_I0030_home_advantage_accounting,fg3a,5,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 27, ""    (\""fg3a\"", \""three-point attempts\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 56, ""    (\""fg3a\"", \""player three-point attempts\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 87, ""                   fga_sum=(\""fga\"", \""sum\""), fta_sum=(\""fta\"", \""sum\""), fg3a_sum=(\""fg3a\"", \""sum\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 248, ""                  fga=(\""fga\"", \""sum\""), fta=(\""fta\"", \""sum\""), fg3a=(\""fg3a\"", \""sum\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 251, ""                  fga_eq=(\""fga\"", \""mean\""), fta_eq=(\""fta\"", \""mean\""), fg3a_eq=(\""fg3a\"", \""mean\""),""]]"
E1_I0030_home_advantage_accounting,fta,6,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 28, ""    (\""fta\"", \""free throw attempts\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 54, ""    (\""fta\"", \""player free throw attempts\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 361, ""                     fta=(\""fta\"", \""mean\""), ftm=(\""ftm\"", \""mean\""), fga=(\""fga\"", \""mean\""))""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 87, ""                   fga_sum=(\""fga\"", \""sum\""), fta_sum=(\""fta\"", \""sum\""), fg3a_sum=(\""fg3a\"", \""sum\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 248, ""                  fga=(\""fga\"", \""sum\""), fta=(\""fta\"", \""sum\""), fg3a=(\""fg3a\"", \""sum\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 251, ""                  fga_eq=(\""fga\"", \""mean\""), fta_eq=(\""fta\"", \""mean\""), fg3a_eq=(\""fg3a\"", \""mean\""),""]]"
E1_I0030_home_advantage_accounting,fgm,3,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 29, ""    (\""fgm\"", \""field goals made\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 249, ""                  fgm=(\""fgm\"", \""sum\""), fg3m=(\""fg3m\"", \""sum\""), ftm=(\""ftm\"", \""sum\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 88, ""                   fgm_sum=(\""fgm\"", \""sum\""), fg3m_sum=(\""fg3m\"", \""sum\""), ftm_sum=(\""ftm\"", \""sum\""))""]]"
E1_I0030_home_advantage_accounting,fg2m,3,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\ha_base.py"", 104, ""    t[\""fg2m\""] = t[\""fgm\""] - t[\""fg3m\""]""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\ha_base.py"", 128, ""    p[\""fg2m\""] = p[\""fgm\""] - p[\""fg3m\""]""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 30, ""    (\""fg2m\"", \""two-point makes\""),""]]"
E1_I0030_home_advantage_accounting,fg3m,3,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 31, ""    (\""fg3m\"", \""three-point makes\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 88, ""                   fgm_sum=(\""fgm\"", \""sum\""), fg3m_sum=(\""fg3m\"", \""sum\""), ftm_sum=(\""ftm\"", \""sum\""))""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 249, ""                  fgm=(\""fgm\"", \""sum\""), fg3m=(\""fg3m\"", \""sum\""), ftm=(\""ftm\"", \""sum\""),""]]"
E1_I0030_home_advantage_accounting,ftm,4,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 32, ""    (\""ftm\"", \""free throws made\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 88, ""                   fgm_sum=(\""fgm\"", \""sum\""), fg3m_sum=(\""fg3m\"", \""sum\""), ftm_sum=(\""ftm\"", \""sum\""))""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 249, ""                  fgm=(\""fgm\"", \""sum\""), fg3m=(\""fg3m\"", \""sum\""), ftm=(\""ftm\"", \""sum\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 361, ""                     fta=(\""fta\"", \""mean\""), ftm=(\""ftm\"", \""mean\""), fga=(\""fga\"", \""mean\""))""]]"
E1_I0030_home_advantage_accounting,fg_pct,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 33, ""    (\""fg_pct\"", \""field goal percentage\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 255, ""    t[\""fg_pct\""] = t[\""fgm\""] / t[\""fga\""].replace(0, np.nan)""]]"
E1_I0030_home_advantage_accounting,fg2_pct,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 34, ""    (\""fg2_pct\"", \""two-point percentage\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 256, ""    t[\""fg2_pct\""] = t[\""fg2m\""] / t[\""fg2a\""].replace(0, np.nan)""]]"
E1_I0030_home_advantage_accounting,fg3_pct,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 35, ""    (\""fg3_pct\"", \""three-point percentage\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 257, ""    t[\""fg3_pct\""] = t[\""fg3m\""] / t[\""fg3a\""].replace(0, np.nan)""]]"
E1_I0030_home_advantage_accounting,ft_pct,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 36, ""    (\""ft_pct\"", \""free throw percentage\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 258, ""    t[\""ft_pct\""] = t[\""ftm\""] / t[\""fta\""].replace(0, np.nan)""]]"
E1_I0030_home_advantage_accounting,efg_pct,6,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 37, ""    (\""efg_pct\"", \""effective field goal percentage\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 57, ""    (\""efg_pct\"", \""player effective field goal percentage\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 259, ""    t[\""efg_pct\""] = (t[\""fgm\""] + 0.5 * t[\""fg3m\""]) / t[\""fga\""].replace(0, np.nan)""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 268, ""    p[\""efg_pct\""] = np.where(p[\""fga\""] > 0, (p[\""fgm\""] + 0.5 * p[\""fg3m\""]) / p[\""fga\""].replace(0, np.nan),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 258, ""    tg[\""efg_pct\""] = (tg[\""fgm\""] + 0.5 * tg[\""fg3m\""]) / tg[\""fga\""].replace(0, np.nan)""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 283, ""        (\""efg_pct\"", \""team effective FG%\""),""]]"
E1_I0030_home_advantage_accounting,ts_pct,6,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 38, ""    (\""ts_pct\"", \""true shooting percentage\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 58, ""    (\""ts_pct\"", \""player true shooting percentage\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 260, ""    t[\""ts_pct\""] = t[\""pts\""] / (2.0 * (t[\""fga\""] + 0.44 * t[\""fta\""])).replace(0, np.nan)""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 270, ""    p[\""ts_pct\""] = np.where((p[\""fga\""] + p[\""fta\""]) > 0,""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 259, ""    tg[\""ts_pct\""] = tg[\""pts\""] / (2.0 * (tg[\""fga\""] + 0.44 * tg[\""fta\""]))""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 284, ""        (\""ts_pct\"", \""team true shooting %\""),""]]"
E1_I0030_home_advantage_accounting,oreb,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 39, ""    (\""oreb\"", \""offensive rebounds\""),""]]"
E1_I0030_home_advantage_accounting,dreb,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 40, ""    (\""dreb\"", \""defensive rebounds\""),""]]"
E1_I0030_home_advantage_accounting,tov,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 41, ""    (\""tov\"", \""turnovers\""),""]]"
E1_I0030_home_advantage_accounting,ast,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 42, ""    (\""ast\"", \""assists\""),""]]"
E1_I0030_home_advantage_accounting,pf,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 43, ""    (\""pf\"", \""personal fouls\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s02_team_effect.py"", 55, ""    pf = paired_frame(t, cand)""]]"
E1_I0030_home_advantage_accounting,fouls_drawn,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 44, ""    (\""fouls_drawn\"", \""fouls drawn\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 261, ""    t[\""fouls_drawn\""] = pd.to_numeric(t[\""fouls_drawn\""], errors=\""coerce\"").astype(float)""]]"
E1_I0030_home_advantage_accounting,pts_per_min,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 45, ""    (\""pts_per_min\"", \""team points per team minute\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 254, ""    t[\""pts_per_min\""] = t[\""pts\""] / t[\""minutes\""]""]]"
E1_I0030_home_advantage_accounting,REF_EXPANDING_COMPLETE,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 68, ""        \""REF_EXPANDING_COMPLETE\"": (""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s04_main_effect.py"", 123, ""    out[\""REF_EXPANDING_COMPLETE\""], counts[\""REF_EXPANDING_COMPLETE\""] = chain(""]]"
E1_I0030_home_advantage_accounting,REF_EWMA8_COMPLETE,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 73, ""        \""REF_EWMA8_COMPLETE\"": (""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s04_main_effect.py"", 125, ""    out[\""REF_EWMA8_COMPLETE\""], counts[\""REF_EWMA8_COMPLETE\""] = chain(""]]"
E1_I0030_home_advantage_accounting,REF_VENUE_SPLIT_EXPANDING,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 78, ""        \""REF_VENUE_SPLIT_EXPANDING\"": (""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s04_main_effect.py"", 132, ""    out[\""REF_VENUE_SPLIT_EXPANDING\""], counts[\""REF_VENUE_SPLIT_EXPANDING\""] = chain(""]]"
E1_I0030_home_advantage_accounting,REF_VENUE_SPLIT_EWMA8,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 84, ""        \""REF_VENUE_SPLIT_EWMA8\"": \""as above with EWMA half-life 8.\"",""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s04_main_effect.py"", 134, ""    out[\""REF_VENUE_SPLIT_EWMA8\""], counts[\""REF_VENUE_SPLIT_EWMA8\""] = chain(""]]"
E1_I0030_home_advantage_accounting,pts_eq,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 250, ""                  pts_eq=(\""pts\"", \""mean\""), min_eq=(\""minutes\"", \""mean\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 272, ""        (\""pts_eq\"", \""mean player points (equal weight over players who appeared)\""),""]]"
E1_I0030_home_advantage_accounting,min_eq,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 273, ""        (\""min_eq\"", \""mean player minutes\""),""]]"
E1_I0030_home_advantage_accounting,ppm_eq,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 252, ""                  ppm_eq=(\""ppm\"", \""mean\""), fgapm_eq=(\""fga_per_min\"", \""mean\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 274, ""        (\""ppm_eq\"", \""mean player points-per-minute (equal weight)\""),""]]"
E1_I0030_home_advantage_accounting,ppm_mw,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 255, ""    tg[\""ppm_mw\""] = tg[\""pts\""] / tg[\""minutes\""]""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 275, ""        (\""ppm_mw\"", \""team points per team minute (minute-weighted ppm)\""),""]]"
E1_I0030_home_advantage_accounting,fga_eq,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 251, ""                  fga_eq=(\""fga\"", \""mean\""), fta_eq=(\""fta\"", \""mean\""), fg3a_eq=(\""fg3a\"", \""mean\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 276, ""        (\""fga_eq\"", \""mean player FGA\""),""]]"
E1_I0030_home_advantage_accounting,fga_per_min_mw,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 256, ""    tg[\""fga_per_min_mw\""] = tg[\""fga\""] / tg[\""minutes\""]""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 277, ""        (\""fga_per_min_mw\"", \""FGA per minute, minute-weighted\""),""]]"
E1_I0030_home_advantage_accounting,fgapm_eq,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 278, ""        (\""fgapm_eq\"", \""mean player FGA-per-minute (equal weight)\""),""]]"
E1_I0030_home_advantage_accounting,fta_eq,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 279, ""        (\""fta_eq\"", \""mean player FTA\""),""]]"
E1_I0030_home_advantage_accounting,fta_per_min_mw,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 257, ""    tg[\""fta_per_min_mw\""] = tg[\""fta\""] / tg[\""minutes\""]""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 280, ""        (\""fta_per_min_mw\"", \""FTA per minute, minute-weighted\""),""]]"
E1_I0030_home_advantage_accounting,ftapm_eq,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 253, ""                  ftapm_eq=(\""fta_per_min\"", \""mean\""))""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 281, ""        (\""ftapm_eq\"", \""mean player FTA-per-minute (equal weight)\""),""]]"
E1_I0030_home_advantage_accounting,fg3a_eq,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 282, ""        (\""fg3a_eq\"", \""mean player 3PA\""),""]]"
E1_I0030_home_advantage_accounting,n_used,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 285, ""        (\""n_used\"", \""number of players who appeared\""),""]]"
E1_I0030_home_advantage_accounting,hhi_minutes,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 60, ""    (\""hhi_minutes\"", \""Herfindahl concentration of the minutes distribution\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 286, ""        (\""hhi_minutes\"", \""Herfindahl concentration of the minutes distribution\""),""]]"
E1_I0030_home_advantage_accounting,starter_minute_share,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 61, ""    (\""starter_minute_share\"", \""share of team minutes taken by starters\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 287, ""        (\""starter_minute_share\"", \""share of minutes taken by starters\""),""]]"
E1_I0030_home_advantage_accounting,__RECON_G_team_pts,0,NONE,[]
E1_I0030_home_advantage_accounting,__RECON_within_player,0,NONE,[]
E1_I0030_home_advantage_accounting,__RECON_composition,0,NONE,[]
E1_I0030_home_advantage_accounting,__RECON_sum_of_parts,0,NONE,[]
E1_I0030_home_advantage_accounting,__RECON_residual,0,NONE,[]
E1_I0030_home_advantage_accounting,__RECON_within_via_minutes,0,NONE,[]
E1_I0030_home_advantage_accounting,__RECON_within_via_ppm,0,NONE,[]
E1_I0030_home_advantage_accounting,ppm,5,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s00_prereg.py"", 51, ""    (\""ppm\"", \""player points per minute\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s01_guards_and_build.py"", 263, ""    p[\""ppm\""] = np.where(p[\""appeared\""] == 1, p[\""pts\""] / p[\""minutes\""].replace(0, np.nan), np.nan)""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s03_player_reconcile.py"", 252, ""                  ppm_eq=(\""ppm\"", \""mean\""), fgapm_eq=(\""fga_per_min\"", \""mean\""),""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s04_main_effect.py"", 164, ""    f[\""ppm\""] = f[\""pts\""] / f[\""minutes\""]""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s05_heterogeneity.py"", 37, ""    f[\""ppm\""] = f[\""pts\""] / f[\""minutes\""]""]]"
E1_I0030_home_advantage_accounting,ALL_2021_2024,3,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s02_team_effect.py"", 61, ""        \""ALL_2021_2024\"": pf.index[pf.index >= 0],""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s02_team_effect.py"", 90, ""            if sname == \""ALL_2021_2024\"":""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s02_team_effect.py"", 161, ""    DEC_STRATA = {\""ALL_2021_2024\"": strata[\""ALL_2021_2024\""],""]]"
