target,estimator,split,n,mae,rmse
pts,PER36CTX_a0.05_m0.40,SCORE_pooled,8882,4.044580819876633,5.367476422092734
pts,PER100_a0.05_p0.40,SELECT_2021_2022,7463,4.076456630360017,5.363428402434542
pts,PER100_a0.05_p0.40,2023,4435,4.063864465552226,5.438717151895962
pts,PER100_a0.05_p0.40,2024,4447,4.041228034413411,5.34949923818962
pts,PER100_a0.05_p0.40,SCORE_pooled,8882,4.052530958540932,5.394232381535169
pts,PER36_a0.05_m0.50,SELECT_2021_2022,7463,4.090071249175361,5.38260295019249
pts,PER36_a0.05_m0.50,2023,4435,4.083569727924842,5.464919564722533
pts,PER36_a0.05_m0.50,2024,4447,4.059347949082214,5.367499756204406
pts,PER36_a0.05_m0.50,SCORE_pooled,8882,4.071442476121965,5.416362881689798
pts,PER36CTX_a0.05_m0.50,SELECT_2021_2022,7463,4.083656926264234,5.373967738150035
pts,PER36CTX_a0.05_m0.50,2023,4435,4.086321728764321,5.46055364084033
pts,PER36CTX_a0.05_m0.50,2024,4447,4.0275437832729235,5.315788306414948
pts,PER36CTX_a0.05_m0.50,SCORE_pooled,8882,4.056893050133355,5.388559348037608
pts,PER100_a0.05_p0.50,SELECT_2021_2022,7463,4.091463941589343,5.385540232849582
pts,PER100_a0.05_p0.50,2023,4435,4.0725924178474475,5.456396910281879
pts,PER100_a0.05_p0.50,2024,4447,4.056624143259034,5.3725019734356465
pts,PER100_a0.05_p0.50,SCORE_pooled,8882,4.064597493608011,5.414555258035749
pts,PER36_a0.05_m0.70,SELECT_2021_2022,7463,4.131556627647183,5.444074390834113
pts,PER36_a0.05_m0.70,2023,4435,4.121930137241963,5.519199529616092
pts,PER36_a0.05_m0.70,2024,4447,4.098848941690371,5.424135158397958
pts,PER36_a0.05_m0.70,SCORE_pooled,8882,4.1103739475754555,5.471809579167617
pts,PER36CTX_a0.05_m0.70,SELECT_2021_2022,7463,4.125610074805613,5.436113074314925
pts,PER36CTX_a0.05_m0.70,2023,4435,4.123836749390012,5.514516349856617
pts,PER36CTX_a0.05_m0.70,2024,4447,4.067760526896382,5.373858551325914
pts,PER36CTX_a0.05_m0.70,SCORE_pooled,8882,4.095760757335388,5.444546681168469
pts,PER100_a0.05_p0.70,SELECT_2021_2022,7463,4.132496924271861,5.447195427117514
pts,PER100_a0.05_p0.70,2023,4435,4.10730925689247,5.504716192589134
pts,PER100_a0.05_p0.70,2024,4447,4.097077412824407,5.431663267560747
pts,PER100_a0.05_p0.70,SCORE_pooled,8882,4.102186423007008,5.468262375517533
pts,PER36_a0.08_m0.05,SELECT_2021_2022,7463,4.092077491871508,5.364815570523786
pts,PER36_a0.08_m0.05,2023,4435,4.075113752739709,5.438846217841581
pts,PER36_a0.08_m0.05,2024,4447,4.063402031996317,5.352532463671607
pts,PER36_a0.08_m0.05,SCORE_pooled,8882,4.069249980825064,5.3958036255389965
pts,PER36CTX_a0.08_m0.05,SELECT_2021_2022,7463,4.088123304589239,5.355417031841462
pts,PER36CTX_a0.08_m0.05,2023,4435,4.0761539921213075,5.436263338080595
pts,PER36CTX_a0.08_m0.05,2024,4447,4.039406941423598,5.306253409894488
pts,PER36CTX_a0.08_m0.05,SCORE_pooled,8882,4.057755643275021,5.371563897643907
pts,PER100_a0.08_p0.05,SELECT_2021_2022,7463,4.091727962349403,5.363407693872222
pts,PER100_a0.08_p0.05,2023,4435,4.076845755161924,5.4389435915414355
pts,PER100_a0.08_p0.05,2024,4447,4.064506685089354,5.352449892495265
pts,PER100_a0.08_p0.05,SCORE_pooled,8882,4.0706678847934565,5.395811625378925
pts,PER36_a0.08_m0.08,SELECT_2021_2022,7463,4.081850811627047,5.354582443437677
pts,PER36_a0.08_m0.08,2023,4435,4.0711604547190126,5.433122453422739
pts,PER36_a0.08_m0.08,2024,4447,4.0536069070905665,5.341239768210971
pts,PER36_a0.08_m0.08,SCORE_pooled,8882,4.062371823070318,5.3873149318300895
pts,PER36CTX_a0.08_m0.08,SELECT_2021_2022,7463,4.07724042001359,5.34526306083689
pts,PER36CTX_a0.08_m0.08,2023,4435,4.072894894431978,5.430586333197057
pts,PER36CTX_a0.08_m0.08,2024,4447,4.028928295296694,5.294295843625794
pts,PER36CTX_a0.08_m0.08,SCORE_pooled,8882,4.050881894392053,5.36278200085569
pts,PER100_a0.08_p0.08,SELECT_2021_2022,7463,4.081720043946567,5.3540527446226385
pts,PER100_a0.08_p0.08,2023,4435,4.072543981728588,5.433501619153321
pts,PER100_a0.08_p0.08,2024,4447,4.053545195728187,5.341001698650068
pts,PER100_a0.08_p0.08,SCORE_pooled,8882,4.063031754601388,5.387387701002923
pts,PER36_a0.08_m0.10,SELECT_2021_2022,7463,4.076285980347928,5.349555512045234
pts,PER36_a0.08_m0.10,2023,4435,4.069178068660376,5.430525740026405
pts,PER36_a0.08_m0.10,2024,4447,4.047889217808803,5.335843204853383
pts,PER36_a0.08_m0.10,SCORE_pooled,8882,4.058519262114898,5.38332867656782
pts,PER36CTX_a0.08_m0.10,SELECT_2021_2022,7463,4.07161507200428,5.340291462242368
pts,PER36CTX_a0.08_m0.10,2023,4435,4.071664230331066,5.428014807163359
pts,PER36CTX_a0.08_m0.10,2024,4447,4.02326551691294,5.288471411524789
pts,PER36CTX_a0.08_m0.10,SCORE_pooled,8882,4.047432179152232,5.358603094157349
pts,PER100_a0.08_p0.10,SELECT_2021_2022,7463,4.076560706999314,5.349511722347982
pts,PER100_a0.08_p0.10,2023,4435,4.070004027984481,5.430977957533211
pts,PER100_a0.08_p0.10,2024,4447,4.047183562052758,5.335641916456122
pts,PER100_a0.08_p0.10,SCORE_pooled,8882,4.0585783792569,5.383456578155316
pts,PER36_a0.08_m0.15,SELECT_2021_2022,7463,4.066980748403273,5.342468370520631
pts,PER36_a0.08_m0.15,2023,4435,4.066838212988188,5.427482195760163
pts,PER36_a0.08_m0.15,2024,4447,4.038845405431667,5.328473700580058
pts,PER36_a0.08_m0.15,SCORE_pooled,8882,4.0528228994097315,5.378138906311295
pts,PER36CTX_a0.08_m0.15,SELECT_2021_2022,7463,4.0621595854899795,5.333355346131153
pts,PER36CTX_a0.08_m0.15,2023,4435,4.069686441363982,5.4249878411985595
pts,PER36CTX_a0.08_m0.15,2024,4447,4.0131718246571255,5.280136164869756
pts,PER36CTX_a0.08_m0.15,SCORE_pooled,8882,4.041390956057138,5.352954137138842
pts,PER100_a0.08_p0.15,SELECT_2021_2022,7463,4.067738527837903,5.343310691462735
pts,PER100_a0.08_p0.15,2023,4435,4.06624959821487,5.427755108893003
pts,PER100_a0.08_p0.15,2024,4447,4.037141337271302,5.32869450084599
pts,PER100_a0.08_p0.15,SCORE_pooled,8882,4.05167580442788,5.37838595724506
pts,PER36_a0.08_m0.20,SELECT_2021_2022,7463,4.06321916134418,5.341330044405319
pts,PER36_a0.08_m0.20,2023,4435,4.067280365543781,5.428364730838991
pts,PER36_a0.08_m0.20,2024,4447,4.036232331727803,5.327498050230319
pts,PER36_a0.08_m0.20,SCORE_pooled,8882,4.0517353749583656,5.378099727795201
pts,PER36CTX_a0.08_m0.20,SELECT_2021_2022,7463,4.058051870779788,5.3323819414292855
pts,PER36CTX_a0.08_m0.20,2023,4435,4.069684188762682,5.425805203697028
pts,PER36CTX_a0.08_m0.20,2024,4447,4.0097226504804,5.2783896845145355
pts,PER36CTX_a0.08_m0.20,SCORE_pooled,8882,4.039662914191491,5.352505388405795
pts,PER100_a0.08_p0.20,SELECT_2021_2022,7463,4.06419001700463,5.342709865042003
pts,PER100_a0.08_p0.20,2023,4435,4.0650952871647705,5.428003456439041
pts,PER100_a0.08_p0.20,2024,4447,4.033467972602271,5.328420948864758
pts,PER100_a0.08_p0.20,SCORE_pooled,8882,4.049260264888319,5.378375412475327
pts,PER36_a0.08_m0.25,SELECT_2021_2022,7463,4.063755608445873,5.3441558832224825
pts,PER36_a0.08_m0.25,2023,4435,4.0690364261201495,5.432216842943586
pts,PER36_a0.08_m0.25,2024,4447,4.037045940331137,5.330682451930898
pts,PER36_a0.08_m0.25,SCORE_pooled,8882,4.053019572899733,5.381620518109589
pts,PER36CTX_a0.08_m0.25,SELECT_2021_2022,7463,4.0584919614803745,5.3353768569480655
pts,PER36CTX_a0.08_m0.25,2023,4435,4.071457441245156,5.429523356186562
pts,PER36CTX_a0.08_m0.25,2024,4447,4.010587918626476,5.2810104082447
pts,PER36CTX_a0.08_m0.25,SCORE_pooled,8882,4.040981561140983,5.355681364699512
pts,PER100_a0.08_p0.25,SELECT_2021_2022,7463,4.064537927352783,5.345876798719828
pts,PER100_a0.08_p0.25,2023,4435,4.065094095031371,5.430855860773419
pts,PER100_a0.08_p0.25,2024,4447,4.034165373858795,5.332443985468584
pts,PER100_a0.08_p0.25,SCORE_pooled,8882,4.0496088413661555,5.381808393108499
pts,PER36_a0.08_m0.30,SELECT_2021_2022,7463,4.066803624074033,5.349670075697935
pts,PER36_a0.08_m0.30,2023,4435,4.071528424254657,5.438302547215115
pts,PER36_a0.08_m0.30,2024,4447,4.040704761417352,5.336635985115501
pts,PER36_a0.08_m0.30,SCORE_pooled,8882,4.056095770726454,5.38764040313007
pts,PER36CTX_a0.08_m0.30,SELECT_2021_2022,7463,4.061479390283197,5.3410568332625985
pts,PER36CTX_a0.08_m0.30,2023,4435,4.073842495611351,5.435436900150292
pts,PER36CTX_a0.08_m0.30,2024,4447,4.013668406834515,5.286590443145369
pts,PER36CTX_a0.08_m0.30,SCORE_pooled,8882,4.043714802210023,5.3614296892117705
pts,PER100_a0.08_p0.30,SELECT_2021_2022,7463,4.067509450122623,5.351636393534774
pts,PER100_a0.08_p0.30,2023,4435,4.065906087992391,5.435678189688302
pts,PER100_a0.08_p0.30,2024,4447,4.0379335807742285,5.339285947834955
pts,PER100_a0.08_p0.30,SCORE_pooled,8882,4.051900938296471,5.3876325313683715
pts,PER36_a0.08_m0.40,SELECT_2021_2022,7463,4.077748981075974,5.366261355012978
pts,PER36_a0.08_m0.40,2023,4435,4.079178495109367,5.455247283373779
pts,PER36_a0.08_m0.40,2024,4447,4.0515057566655495,5.353935402634462
pts,PER36_a0.08_m0.40,SCORE_pooled,8882,4.065323432301478,5.404760294802969
pts,PER36CTX_a0.08_m0.40,SELECT_2021_2022,7463,4.072707362606097,5.357963800996007
pts,PER36CTX_a0.08_m0.40,2023,4435,4.081640432624848,5.452031534497409
pts,PER36CTX_a0.08_m0.40,2024,4447,4.023011406673935,5.303610393959366
pts,PER36CTX_a0.08_m0.40,SCORE_pooled,8882,4.052286314362777,5.378232716251178
pts,PER100_a0.08_p0.40,SELECT_2021_2022,7463,4.078592285882056,5.368609862184889
pts,PER100_a0.08_p0.40,2023,4435,4.071040958416033,5.449656021014663
pts,PER100_a0.08_p0.40,2024,4447,4.050074097458788,5.358314771569216
pts,PER100_a0.08_p0.40,SCORE_pooled,8882,4.060543364329469,5.404116679283679
pts,PER36_a0.08_m0.50,SELECT_2021_2022,7463,4.093135340158945,5.3887485349322795
pts,PER36_a0.08_m0.50,2023,4435,4.0909364767328,5.476920482939458
pts,PER36_a0.08_m0.50,2024,4447,4.0668768538407045,5.376279052267147
pts,PER36_a0.08_m0.50,SCORE_pooled,8882,4.078890412445348,5.426765090757974
pts,PER36CTX_a0.08_m0.50,SELECT_2021_2022,7463,4.087919379689806,5.38077455221573
pts,PER36CTX_a0.08_m0.50,2023,4435,4.094061227461846,5.4734345100403
pts,PER36CTX_a0.08_m0.50,2024,4447,4.037489894529685,5.326157519321117
pts,PER36CTX_a0.08_m0.50,SCORE_pooled,8882,4.065737345729204,5.400198624751059
pts,PER100_a0.08_p0.50,SELECT_2021_2022,7463,4.094453662707121,5.3914131619958185
pts,PER100_a0.08_p0.50,2023,4435,4.0802988876718365,5.468159369626141
pts,PER100_a0.08_p0.50,2024,4447,4.066064402536128,5.382200434413921
pts,PER100_a0.08_p0.50,SCORE_pooled,8882,4.073172029374325,5.425292079971354
pts,PER36_a0.08_m0.70,SELECT_2021_2022,7463,4.135960646878109,5.45108795774681
pts,PER36_a0.08_m0.70,2023,4435,4.13002503827684,5.532664248517111
pts,PER36_a0.08_m0.70,2024,4447,4.107258166000102,5.434221358408248
pts,PER36_a0.08_m0.70,SCORE_pooled,8882,4.118626222580528,5.483597215901939
pts,PER36CTX_a0.08_m0.70,SELECT_2021_2022,7463,4.130661782556441,5.444041308231048
pts,PER36CTX_a0.08_m0.70,2023,4435,4.133357415833834,5.528911374658509
pts,PER36CTX_a0.08_m0.70,2024,4447,4.078597425113214,5.385627365160131
pts,PER36CTX_a0.08_m0.70,SCORE_pooled,8882,4.105940428811249,5.457642816786143
pts,PER100_a0.08_p0.70,SELECT_2021_2022,7463,4.136871586542786,5.454150188613995
pts,PER100_a0.08_p0.70,2023,4435,4.116726844006784,5.517840633150901
pts,PER100_a0.08_p0.70,2024,4447,4.107368434708443,5.442799745568237
pts,PER100_a0.08_p0.70,SCORE_pooled,8882,4.112041317531922,5.4803979368362645
pts,PER36_a0.10_m0.05,SELECT_2021_2022,7463,4.094025622860052,5.369666224750691
pts,PER36_a0.10_m0.05,2023,4435,4.077155211797203,5.445847800581731
pts,PER36_a0.10_m0.05,2024,4447,4.066878469215916,5.357237124525858
pts,PER36_a0.10_m0.05,SCORE_pooled,8882,4.072009898325127,5.4016643065119565
pts,PER36CTX_a0.10_m0.05,SELECT_2021_2022,7463,4.0899917790424904,5.360052462903799
pts,PER36CTX_a0.10_m0.05,2023,4435,4.077899584191467,5.443502352213048
pts,PER36CTX_a0.10_m0.05,2024,4447,4.043402021398055,5.311621811750874
pts,PER36CTX_a0.10_m0.05,SCORE_pooled,8882,4.060627498879341,5.377877267836741
pts,PER100_a0.10_p0.05,SELECT_2021_2022,7463,4.093141665747431,5.367430028184167
pts,PER100_a0.10_p0.05,2023,4435,4.078898661763109,5.445710140192838
pts,PER100_a0.10_p0.05,2024,4447,4.0688117364685175,5.357242040103634
pts,PER100_a0.10_p0.05,SCORE_pooled,8882,4.0738483851604235,5.401597448397781
pts,PER36_a0.10_m0.08,SELECT_2021_2022,7463,4.08370384817542,5.359594225083604
pts,PER36_a0.10_m0.08,2023,4435,4.073661960523593,5.440508005498812
pts,PER36_a0.10_m0.08,2024,4447,4.057377607413302,5.346488394209792
pts,PER36_a0.10_m0.08,SCORE_pooled,8882,4.065508783504739,5.393639554603495
pts,PER36CTX_a0.10_m0.08,SELECT_2021_2022,7463,4.079176451535556,5.350094881773405
pts,PER36CTX_a0.10_m0.08,2023,4435,4.075490362844979,5.438279759583846
pts,PER36CTX_a0.10_m0.08,2024,4447,4.033238281170703,5.300186028358806
pts,PER36CTX_a0.10_m0.08,SCORE_pooled,8882,4.0543357797324475,5.3695835588532885
pts,PER100_a0.10_p0.08,SELECT_2021_2022,7463,4.083340317419365,5.358288108028004
pts,PER100_a0.10_p0.08,2023,4435,4.074851671715635,5.440691203774425
pts,PER100_a0.10_p0.08,2024,4447,4.058068220894089,5.346345990859943
pts,PER100_a0.10_p0.08,SCORE_pooled,8882,4.066448608688904,5.393661152734264
pts,PER36_a0.10_m0.10,SELECT_2021_2022,7463,4.078232907071029,5.354667410834043
pts,PER36_a0.10_m0.10,2023,4435,4.071979822729555,5.438173808469165
pts,PER36_a0.10_m0.10,2024,4447,4.051779875409682,5.341418930646338
pts,PER36_a0.10_m0.10,SCORE_pooled,8882,4.061866203529886,5.3899481190074505
pts,PER36CTX_a0.10_m0.10,SELECT_2021_2022,7463,4.07348476463318,5.345257108248257
pts,PER36CTX_a0.10_m0.10,2023,4435,4.07465848979719,5.436010340409646
pts,PER36CTX_a0.10_m0.10,2024,4447,4.027926145598363,5.294688045043464
pts,PER36CTX_a0.10_m0.10,SCORE_pooled,8882,4.051260748899623,5.365719013802376
pts,PER100_a0.10_p0.10,SELECT_2021_2022,7463,4.078226356727473,5.353886778979559
pts,PER100_a0.10_p0.10,2023,4435,4.072802790781028,5.438451698056098
pts,PER100_a0.10_p0.10,2024,4447,4.0519986393727025,5.3413248616872
pts,PER100_a0.10_p0.10,SCORE_pooled,8882,4.0623866613830515,5.390041446795001
pts,PER36_a0.10_m0.15,SELECT_2021_2022,7463,4.069260656501752,5.34781453147319
pts,PER36_a0.10_m0.15,2023,4435,4.070923661108873,5.435752927590579
pts,PER36_a0.10_m0.15,2024,4447,4.04313410379396,5.3347406376593165
pts,PER36_a0.10_m0.15,SCORE_pooled,8882,4.057010109951541,5.38541538259841
pts,PER36CTX_a0.10_m0.15,SELECT_2021_2022,7463,4.064270487491235,5.33865870732748
pts,PER36CTX_a0.10_m0.15,2023,4435,4.073543508133168,5.43368256843197
pts,PER36CTX_a0.10_m0.15,2024,4447,4.018938603754115,5.287070885682905
pts,PER36CTX_a0.10_m0.15,SCORE_pooled,8882,4.04620416904584,5.360778919408922
pts,PER100_a0.10_p0.15,SELECT_2021_2022,7463,4.069819793967814,5.348025323837213
pts,PER100_a0.10_p0.15,2023,4435,4.070330893813833,5.435892336618504
pts,PER100_a0.10_p0.15,2024,4447,4.042200243576356,5.335109564619139
pts,PER100_a0.10_p0.15,SCORE_pooled,8882,4.056246565778924,5.385668619482234
pts,PER36_a0.10_m0.20,SELECT_2021_2022,7463,4.065944383693125,5.346903388380014
pts,PER36_a0.10_m0.20,2023,4435,4.071673002384143,5.437174465780779
pts,PER36_a0.10_m0.20,2024,4447,4.04057820010614,5.334308495609345
pts,PER36_a0.10_m0.20,SCORE_pooled,8882,4.05610459597452,5.385917577896718
pts,PER36CTX_a0.10_m0.20,SELECT_2021_2022,7463,4.061194622883848,5.338022043258914
pts,PER36CTX_a0.10_m0.20,2023,4435,4.074283946627381,5.435094228960807
pts,PER36CTX_a0.10_m0.20,2024,4447,4.015693715543006,5.285907771563557
pts,PER36CTX_a0.10_m0.20,SCORE_pooled,8882,4.044949252005424,5.3609192002978014
pts,PER100_a0.10_p0.20,SELECT_2021_2022,7463,4.066654359938571,5.347751925529646
pts,PER100_a0.10_p0.20,2023,4435,4.069444565789404,5.436708671641086
pts,PER100_a0.10_p0.20,2024,4447,4.0386873429460755,5.335426275310367
pts,PER100_a0.10_p0.20,SCORE_pooled,8882,4.054045177139969,5.386237122977471
pts,PER36_a0.10_m0.25,SELECT_2021_2022,7463,4.066772200536403,5.349957541626881
pts,PER36_a0.10_m0.25,2023,4435,4.073617805649363,5.441485362413463
pts,PER36_a0.10_m0.25,2024,4447,4.042205178091159,5.3379333185321896
pts,PER36_a0.10_m0.25,SCORE_pooled,8882,4.057890271901183,5.38988807778347
pts,PER36CTX_a0.10_m0.25,SELECT_2021_2022,7463,4.061968326836849,5.3413472493239835
pts,PER36CTX_a0.10_m0.25,2023,4435,4.076471437889609,5.439314328142961
pts,PER36CTX_a0.10_m0.25,2024,4447,4.017151398848278,5.289004399958325
pts,PER36CTX_a0.10_m0.25,SCORE_pooled,8882,4.046771346286727,5.364584291506344
pts,PER100_a0.10_p0.25,SELECT_2021_2022,7463,4.067294430896492,5.3512341209895204
pts,PER100_a0.10_p0.25,2023,4435,4.06978614649367,5.440042098026833
pts,PER100_a0.10_p0.25,2024,4447,4.040230455775036,5.339935574977957
pts,PER100_a0.10_p0.25,SCORE_pooled,8882,4.054988335569806,5.390153615439661
pts,PER36_a0.10_m0.30,SELECT_2021_2022,7463,4.070043068333704,5.3556992829419094
pts,PER36_a0.10_m0.30,2023,4435,4.076720548889064,5.447968922166714
pts,PER36_a0.10_m0.30,2024,4447,4.046639935991464,5.344257722407028
pts,PER36_a0.10_m0.30,SCORE_pooled,8882,4.061659922278434,5.3962924210752305
pts,PER36CTX_a0.10_m0.30,SELECT_2021_2022,7463,4.065177456751195,5.347345059162702
pts,PER36CTX_a0.10_m0.30,2023,4435,4.07909644782701,5.445660766727704
pts,PER36CTX_a0.10_m0.30,2024,4447,4.020431638482692,5.294981944673468
pts,PER36CTX_a0.10_m0.30,SCORE_pooled,8882,4.049724413695714,5.370748014158051
pts,PER100_a0.10_p0.30,SELECT_2021_2022,7463,4.070726321201323,5.3572941911776475
pts,PER100_a0.10_p0.30,2023,4435,4.071091660207462,5.445279454605836
pts,PER100_a0.10_p0.30,2024,4447,4.044856449330957,5.347191289395918
pts,PER100_a0.10_p0.30,SCORE_pooled,8882,4.0579563322669285,5.396391979243094
pts,PER36_a0.10_m0.40,SELECT_2021_2022,7463,4.081642677251804,5.372723443449901
pts,PER36_a0.10_m0.40,2023,4435,4.085181913672772,5.465587299677963
pts,PER36_a0.10_m0.40,2024,4447,4.05827860881109,5.36217092916512
pts,PER36_a0.10_m0.40,SCORE_pooled,8882,4.071712087426443,5.414056184851267
pts,PER36CTX_a0.10_m0.40,SELECT_2021_2022,7463,4.0770663532805305,5.364831729767615
pts,PER36CTX_a0.10_m0.40,2023,4435,4.087917512701964,5.462981212505338
pts,PER36CTX_a0.10_m0.40,2024,4447,4.0305525166954315,5.312647260801128
pts,PER36CTX_a0.10_m0.40,SCORE_pooled,8882,4.059196263294055,5.388237004202309
pts,PER100_a0.10_p0.40,SELECT_2021_2022,7463,4.082188297141382,5.374814279760872
pts,PER100_a0.10_p0.40,2023,4435,4.0772296808905555,5.459953086017801
pts,PER100_a0.10_p0.40,2024,4447,4.057662926318981,5.366910011788155
pts,PER100_a0.10_p0.40,SCORE_pooled,8882,4.067433085801635,5.413568591009459
pts,PER36_a0.10_m0.50,SELECT_2021_2022,7463,4.09773285932249,5.3955932084582034
pts,PER36_a0.10_m0.50,2023,4435,4.097760060527744,5.487827103342189
pts,PER36_a0.10_m0.50,2024,4447,4.073940415103461,5.385027459418923
pts,PER36_a0.10_m0.50,SCORE_pooled,8882,4.085834147084625,5.436600820136418
pts,PER36CTX_a0.10_m0.50,SELECT_2021_2022,7463,4.093052651699815,5.3881373773370305
pts,PER36CTX_a0.10_m0.50,2023,4435,4.101210492643039,5.484985170363583
pts,PER36CTX_a0.10_m0.50,2024,4447,4.045201806823782,5.335725235472843
pts,PER36CTX_a0.10_m0.50,SCORE_pooled,8882,4.073168314548214,5.410769078118485
pts,PER100_a0.10_p0.50,SELECT_2021_2022,7463,4.098727689202195,5.398088266083421
pts,PER100_a0.10_p0.50,2023,4435,4.087396374787758,5.479033593853553
pts,PER100_a0.10_p0.50,2024,4447,4.073790168604223,5.391373543310673
pts,PER100_a0.10_p0.50,SCORE_pooled,8882,4.08058408038355,5.4353210757391315
pts,PER36_a0.10_m0.70,SELECT_2021_2022,7463,4.14124818747826,5.4585476596119396
pts,PER36_a0.10_m0.70,2023,4435,4.137343781814388,5.544507712284324
pts,PER36_a0.10_m0.70,2024,4447,4.114943472806173,5.443836793672781
pts,PER36_a0.10_m0.70,SCORE_pooled,8882,4.1261284953744495,5.494334821903677
pts,PER36CTX_a0.10_m0.70,SELECT_2021_2022,7463,4.136368943928586,5.452186083261749
pts,PER36CTX_a0.10_m0.70,2023,4435,4.141058063445514,5.54143421661817
pts,PER36CTX_a0.10_m0.70,2024,4447,4.086983717081442,5.396105553187953
pts,PER36CTX_a0.10_m0.70,SCORE_pooled,8882,4.1139843617700995,5.469154449161219
pts,PER100_a0.10_p0.70,SELECT_2021_2022,7463,4.141907813878097,5.461584022866277
pts,PER100_a0.10_p0.70,2023,4435,4.1245873674322695,5.5296531649975895
pts,PER100_a0.10_p0.70,2024,4447,4.115698039115428,5.45294813384794
pts,PER100_a0.10_p0.70,SCORE_pooled,8882,4.120136698323399,5.491382764181139
pts,PER36_a0.15_m0.05,SELECT_2021_2022,7463,4.105082259767192,5.391142245090734
pts,PER36_a0.15_m0.05,2023,4435,4.090513005047955,5.471912553333591
pts,PER36_a0.15_m0.05,2024,4447,4.0802242542019185,5.379266492156522
pts,PER36_a0.15_m0.05,SCORE_pooled,8882,4.085361679331639,5.425724686698082
pts,PER36CTX_a0.15_m0.05,SELECT_2021_2022,7463,4.101734048767959,5.381248380189788
pts,PER36CTX_a0.15_m0.05,2023,4435,4.092459386315302,5.470339454678388
pts,PER36CTX_a0.15_m0.05,2024,4447,4.059778363852759,5.334867960731393
pts,PER36CTX_a0.15_m0.05,SCORE_pooled,8882,4.076096798284349,5.4029368054982605
pts,PER100_a0.15_p0.05,SELECT_2021_2022,7463,4.10249590089412,5.386901332005381
