game_id,game_date,season,team_i,player_id,player_name,label,absence_game_id,absence_date,d_ft,d_stint,d_rim,d_min,days_rest,games_last7,score_micro,score_incumbent
1022100109,2021-07-07,2021,SEA,100720,Sue Bird,0,,,,39.38500000000005,-0.010325245224574078,2.459444444444447,3.0,2.0,-1.6289188626142281,-0.6170936120819727
1022100112,2021-07-09,2021,SEA,100720,Sue Bird,0,,,,23.09947368421058,-0.04078014184397163,1.4564912280701776,2.0,3.0,-0.4568907415050909,1.2977849047702397
1022100118,2021-07-11,2021,SEA,100720,Sue Bird,0,,,,11.397500000000036,-0.057479919678714866,0.7508333333333361,2.0,3.0,0.30933576528190077,1.5260208774468136
1022100135,2021-08-20,2021,SEA,100720,Sue Bird,0,,,,3.380952380952408,-0.052612994350282494,-1.1222222222222271,15.0,0.0,1.0600984966952907,-6.808564794453301
1022100140,2021-08-22,2021,SEA,100720,Sue Bird,0,,,,0.2863636363636033,-0.0477795861427575,-1.2672727272727258,2.0,1.0,1.1224516069460364,-0.1684324916987473
1022100141,2021-08-24,2021,SEA,100720,Sue Bird,0,,,,-11.915217391304395,-0.05005574136008918,-2.024782608695652,2.0,2.0,1.7208618900670254,1.2501662521386658
1022100150,2021-08-27,2021,SEA,100720,Sue Bird,0,,,,-4.085416666666674,-0.03324808184143223,-1.4515277777777769,3.0,3.0,1.0982279326272155,1.8214519785482213
1022100154,2021-08-29,2021,SEA,100720,Sue Bird,0,,,,-8.649999999999977,-0.01226635514018691,-1.7086666666666623,2.0,3.0,1.0142219707730813,2.321514528102241
1022100162,2021-09-02,2021,SEA,100720,Sue Bird,0,,,,8.721153846153868,-0.0029598308668076084,-1.784102564102561,4.0,2.0,0.452308817678968,0.33853282189914846
1022100169,2021-09-07,2021,SEA,100720,Sue Bird,0,,,-0.16666666666666674,27.380246913580265,0.006126616746085778,-0.5111111111111093,5.0,1.0,1.0655848174047142,-1.6636860904249715
1022200033,2022-05-20,2022,SEA,100720,Sue Bird,1,1022200046,2022-05-27,,0.0,0.0,0.0,2.0,2.0,0.0649669233346548,0.595276352087873
1022200068,2022-06-05,2022,SEA,100720,Sue Bird,0,,,,-11.095000000000027,0.006521739130434787,1.0433333333333366,15.0,0.0,-0.06894101199709946,-7.508985894102025
1022200070,2022-06-07,2022,SEA,100720,Sue Bird,1,1022200084,2022-06-14,,-21.955714285714294,0.00721311475409836,0.5642857142857167,2.0,1.0,0.3633062123538601,-0.760826519372702
1022200075,2022-06-10,2022,SEA,100720,Sue Bird,1,1022200084,2022-06-14,,-21.046249999999986,-0.0019762845849802396,-0.46333333333333115,3.0,2.0,0.7976681470753495,0.3282412789523853
1022200080,2022-06-12,2022,SEA,100720,Sue Bird,1,1022200084,2022-06-14,,-22.54555555555561,0.00774647887323944,-1.159629629629631,2.0,3.0,0.92914609154935,2.143935558011724
1022200089,2022-06-17,2022,SEA,100720,Sue Bird,0,,,,-12.495000000000061,0.004769475357710648,-0.3116666666666674,5.0,2.0,0.43031181020947107,-0.5546019187342291
1022200092,2022-06-19,2022,SEA,100720,Sue Bird,0,,,,8.07545454545459,0.031975867269984914,0.22727272727272663,2.0,2.0,-0.6602397620203325,0.5217679107328834
1022200104,2022-06-23,2022,SEA,100720,Sue Bird,0,,,,-8.846666666666636,0.07704706640876854,-0.13166666666666416,4.0,2.0,-0.7153288204815597,-0.19592632204285595
1022200108,2022-06-25,2022,SEA,100720,Sue Bird,0,,,,-8.114615384615377,0.04497878359264497,0.05538461538461803,2.0,2.0,-0.35543181477876257,0.5773629103792101
1022200118,2022-06-29,2022,SEA,100720,Sue Bird,0,,,,8.15428571428572,0.0410429744084983,0.11380952380952536,4.0,2.0,-0.7499531392156279,-0.2753224395101831
1022200122,2022-07-01,2022,SEA,100720,Sue Bird,0,,,,8.623333333333392,0.021661998132586374,0.24555555555556197,2.0,2.0,-0.5391944355227428,0.515854565006102
1022200125,2022-07-03,2022,SEA,100720,Sue Bird,0,,,,7.712916666666672,-0.012409071459135654,-0.6733333333333356,2.0,2.0,0.24923797189401575,0.8130573610089232
1022200129,2022-07-05,2022,SEA,100720,Sue Bird,0,,,,18.39999999999992,-0.013675213675213682,-1.9305882352941204,2.0,3.0,0.39104164937988134,2.39329220599882
1022200137,2022-07-12,2022,SEA,100720,Sue Bird,0,,,,26.10740740740738,-0.010137875101378757,-2.487777777777776,7.0,1.0,0.3192325845585182,-1.858147237635893
1022200153,2022-07-17,2022,SEA,100720,Sue Bird,0,,,,19.192982456140328,0.00023041474654378336,-2.9470175438596513,5.0,1.0,0.5081765467547406,-0.8758234757300425
1022200157,2022-07-20,2022,SEA,100720,Sue Bird,0,,,,35.71249999999998,-0.02127039627039628,-3.0458333333333343,3.0,1.0,0.39874980913446134,-0.010074214712908036
1022200163,2022-07-22,2022,SEA,100720,Sue Bird,0,,,,40.144444444444446,-0.022962962962962963,-1.391746031746031,2.0,2.0,-0.23006362909065775,1.0454187109327013
