game_id,season,season_type,game_date,team_id,team_abbreviation,opp_team_id,opp_team_abbreviation,is_home,wl,minutes,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus,points_paint,points_fast_break,points_second_chance,points_off_turnovers,fouls_drawn,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_plus_minus,opp_points_paint,opp_points_fast_break,opp_points_second_chance,opp_points_off_turnovers,opp_fouls_drawn,box_source,opp_box_source,in_misc,era,source,observed_time
1022200037,2022,Regular Season,2022-05-22,1611661329,CHI,1611661322,WAS,0,W,200.0,34,63,0.54,5,20,0.25,9,12,0.75,5,32,37,23,8,4,15,16,82,9,40,4,10,15,12,27,72,0.375,9,21,0.429,10,11,0.909,8,21,29,21,10,4,13,12,73,-9,30,5,16,16,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200037.parquet,2026-07-31T20:42:42+00:00
1022200038,2022,Regular Season,2022-05-23,1611661319,LVA,1611661320,LAS,1,W,200.0,36,71,0.507,18,38,0.474,14,16,0.875,4,38,42,27,2,2,7,15,104,28,30,14,8,4,16,30,75,0.4,5,23,0.217,11,14,0.786,6,26,32,17,3,5,6,16,76,-28,40,15,7,9,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200038.parquet,2026-07-31T20:42:42+00:00
1022200038,2022,Regular Season,2022-05-23,1611661320,LAS,1611661319,LVA,0,L,200.0,30,75,0.4,5,23,0.217,11,14,0.786,6,26,32,17,3,5,6,16,76,-28,40,15,7,9,15,36,71,0.507,18,38,0.474,14,16,0.875,4,38,42,27,2,2,7,15,104,28,30,14,8,4,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200038.parquet,2026-07-31T20:42:42+00:00
1022200039,2022,Regular Season,2022-05-24,1611661321,DAL,1611661323,CON,0,W,200.0,28,70,0.4,7,22,0.318,22,24,0.917,13,24,37,17,3,5,10,24,85,8,26,5,15,8,19,27,68,0.397,3,13,0.231,20,24,0.833,11,22,33,24,3,3,12,19,77,-8,38,15,8,10,24,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200039.parquet,2026-07-31T20:42:42+00:00
1022200039,2022,Regular Season,2022-05-24,1611661323,CON,1611661321,DAL,1,L,200.0,27,68,0.397,3,13,0.231,20,24,0.833,11,22,33,24,3,3,12,19,77,-8,38,15,8,10,24,28,70,0.4,7,22,0.318,22,24,0.917,13,24,37,17,3,5,10,24,85,8,26,5,15,8,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200039.parquet,2026-07-31T20:42:42+00:00
1022200040,2022,Regular Season,2022-05-24,1611661322,WAS,1611661330,ATL,1,W,200.0,26,60,0.433,7,22,0.318,11,15,0.733,6,24,30,19,11,7,14,17,70,20,26,2,6,20,18,20,56,0.357,4,21,0.19,6,8,0.75,9,27,36,12,8,4,25,18,50,-20,22,4,9,4,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200040.parquet,2026-07-31T20:42:42+00:00
1022200040,2022,Regular Season,2022-05-24,1611661330,ATL,1611661322,WAS,0,L,200.0,20,56,0.357,4,21,0.19,6,8,0.75,9,27,36,12,8,4,25,18,50,-20,22,4,9,4,17,26,60,0.433,7,22,0.318,11,15,0.733,6,24,30,19,11,7,14,17,70,20,26,2,6,20,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200040.parquet,2026-07-31T20:42:42+00:00
1022200041,2022,Regular Season,2022-05-24,1611661325,IND,1611661329,CHI,0,L,200.0,34,82,0.415,9,20,0.45,13,18,0.722,15,25,40,21,10,7,16,25,90,-5,42,10,24,15,18,31,65,0.477,6,15,0.4,27,35,0.771,11,27,38,23,10,6,16,18,95,5,46,13,10,18,25,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200041.parquet,2026-07-31T20:42:42+00:00
1022200041,2022,Regular Season,2022-05-24,1611661329,CHI,1611661325,IND,1,W,200.0,31,65,0.477,6,15,0.4,27,35,0.771,11,27,38,23,10,6,16,18,95,5,46,13,10,18,25,34,82,0.415,9,20,0.45,13,18,0.722,15,25,40,21,10,7,16,25,90,-5,42,10,24,15,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200041.parquet,2026-07-31T20:42:42+00:00
1022200042,2022,Regular Season,2022-05-24,1611661313,NYL,1611661324,MIN,0,L,200.0,28,71,0.394,9,32,0.281,13,18,0.722,9,30,39,24,4,6,13,20,78,-6,24,9,12,18,16,26,70,0.371,5,14,0.357,27,33,0.818,12,33,45,17,7,3,10,16,84,6,38,8,10,10,20,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200042.parquet,2026-07-31T20:42:42+00:00
1022200042,2022,Regular Season,2022-05-24,1611661324,MIN,1611661313,NYL,1,W,200.0,26,70,0.371,5,14,0.357,27,33,0.818,12,33,45,17,7,3,10,16,84,6,38,8,10,10,20,28,71,0.394,9,32,0.281,13,18,0.722,9,30,39,24,4,6,13,20,78,-6,24,9,12,18,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200042.parquet,2026-07-31T20:42:42+00:00
1022200043,2022,Regular Season,2022-05-25,1611661317,PHO,1611661320,LAS,0,L,200.0,34,60,0.567,7,20,0.35,19,23,0.826,7,19,26,21,10,5,18,17,94,-5,40,16,11,19,15,39,66,0.591,8,11,0.727,13,17,0.765,5,19,24,24,10,4,15,15,99,5,48,4,8,18,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200043.parquet,2026-07-31T20:42:42+00:00
1022200043,2022,Regular Season,2022-05-25,1611661320,LAS,1611661317,PHO,1,W,200.0,39,66,0.591,8,11,0.727,13,17,0.765,5,19,24,24,10,4,15,15,99,5,48,4,8,18,17,34,60,0.567,7,20,0.35,19,23,0.826,7,19,26,21,10,5,18,17,94,-5,40,16,11,19,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200043.parquet,2026-07-31T20:42:42+00:00
1022200044,2022,Regular Season,2022-05-26,1611661321,DAL,1611661323,CON,0,L,200.0,24,65,0.369,10,30,0.333,10,12,0.833,10,18,28,16,7,1,19,20,68,-31,24,4,7,12,13,34,70,0.486,6,21,0.286,25,27,0.926,16,26,42,24,12,2,13,13,99,31,48,12,22,27,20,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200044.parquet,2026-07-31T20:42:42+00:00
1022200044,2022,Regular Season,2022-05-26,1611661323,CON,1611661321,DAL,1,W,200.0,34,70,0.486,6,21,0.286,25,27,0.926,16,26,42,24,12,2,13,13,99,31,48,12,22,27,20,24,65,0.369,10,30,0.333,10,12,0.833,10,18,28,16,7,1,19,20,68,-31,24,4,7,12,13,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200044.parquet,2026-07-31T20:42:42+00:00
1022200045,2022,Regular Season,2022-05-27,1611661320,LAS,1611661325,IND,0,L,200.0,35,71,0.493,7,14,0.5,19,28,0.679,12,23,35,24,8,5,13,20,96,-5,38,13,3,25,24,32,70,0.457,11,21,0.524,26,29,0.897,10,24,34,23,8,7,14,24,101,5,24,13,19,15,20,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200045.parquet,2026-07-31T20:42:42+00:00
1022200045,2022,Regular Season,2022-05-27,1611661325,IND,1611661320,LAS,1,W,200.0,32,70,0.457,11,21,0.524,26,29,0.897,10,24,34,23,8,7,14,24,101,5,24,13,19,15,20,35,71,0.493,7,14,0.5,19,28,0.679,12,23,35,24,8,5,13,20,96,-5,38,13,3,25,24,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200045.parquet,2026-07-31T20:42:42+00:00
1022200046,2022,Regular Season,2022-05-27,1611661313,NYL,1611661328,SEA,0,L,225.0,24,70,0.343,9,32,0.281,14,14,1.0,14,35,49,19,5,6,24,27,71,-8,30,3,15,12,15,25,72,0.347,7,24,0.292,22,27,0.815,9,29,38,16,13,4,11,15,79,8,28,10,10,29,27,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200046.parquet,2026-07-31T20:42:42+00:00
1022200046,2022,Regular Season,2022-05-27,1611661328,SEA,1611661313,NYL,1,W,225.0,25,72,0.347,7,24,0.292,22,27,0.815,9,29,38,16,13,4,11,15,79,8,28,10,10,29,27,24,70,0.343,9,32,0.281,14,14,1.0,14,35,49,19,5,6,24,27,71,-8,30,3,15,12,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200046.parquet,2026-07-31T20:42:42+00:00
1022200047,2022,Regular Season,2022-05-28,1611661319,LVA,1611661329,CHI,0,W,200.0,31,84,0.369,4,20,0.2,17,23,0.739,14,36,50,20,6,5,8,13,83,7,40,13,17,11,20,28,81,0.346,5,31,0.161,15,17,0.882,12,38,50,16,4,10,12,20,76,-7,40,20,16,9,13,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200047.parquet,2026-07-31T20:42:42+00:00
1022200047,2022,Regular Season,2022-05-28,1611661329,CHI,1611661319,LVA,1,L,200.0,28,81,0.346,5,31,0.161,15,17,0.882,12,38,50,16,4,10,12,20,76,-7,40,20,16,9,13,31,84,0.369,4,20,0.2,17,23,0.739,14,36,50,20,6,5,8,13,83,7,40,13,17,11,20,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200047.parquet,2026-07-31T20:42:42+00:00
1022200048,2022,Regular Season,2022-05-28,1611661322,WAS,1611661323,CON,0,L,200.0,28,70,0.4,8,26,0.308,7,11,0.636,7,12,19,20,11,2,9,21,71,-8,36,10,6,35,17,28,57,0.491,7,15,0.467,16,19,0.842,10,31,41,20,5,4,23,17,79,8,30,7,15,10,21,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200048.parquet,2026-07-31T20:42:42+00:00
1022200048,2022,Regular Season,2022-05-28,1611661323,CON,1611661322,WAS,1,W,200.0,28,57,0.491,7,15,0.467,16,19,0.842,10,31,41,20,5,4,23,17,79,8,30,7,15,10,21,28,70,0.4,8,26,0.308,7,11,0.636,7,12,19,20,11,2,9,21,71,-8,36,10,6,35,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200048.parquet,2026-07-31T20:42:42+00:00
1022200049,2022,Regular Season,2022-05-29,1611661317,PHO,1611661330,ATL,0,L,200.0,18,68,0.265,3,19,0.158,15,21,0.714,10,19,29,9,13,7,15,15,54,-27,20,10,10,18,19,34,70,0.486,9,24,0.375,4,6,0.667,10,37,47,25,9,2,23,19,81,27,34,5,8,21,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200049.parquet,2026-07-31T20:42:42+00:00
1022200049,2022,Regular Season,2022-05-29,1611661330,ATL,1611661317,PHO,1,W,200.0,34,70,0.486,9,24,0.375,4,6,0.667,10,37,47,25,9,2,23,19,81,27,34,5,8,21,15,18,68,0.265,3,19,0.158,15,21,0.714,10,19,29,9,13,7,15,15,54,-27,20,10,10,18,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200049.parquet,2026-07-31T20:42:42+00:00
1022200050,2022,Regular Season,2022-05-29,1611661313,NYL,1611661328,SEA,0,L,200.0,22,65,0.338,7,27,0.259,10,11,0.909,7,25,32,20,8,3,18,10,61,-31,28,5,9,10,15,36,73,0.493,13,24,0.542,7,7,1.0,9,31,40,24,13,3,11,15,92,31,34,18,11,18,10,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200050.parquet,2026-07-31T20:42:42+00:00
1022200050,2022,Regular Season,2022-05-29,1611661328,SEA,1611661313,NYL,1,W,200.0,36,73,0.493,13,24,0.542,7,7,1.0,9,31,40,24,13,3,11,15,92,31,34,18,11,18,10,22,65,0.338,7,27,0.259,10,11,0.909,7,25,32,20,8,3,18,10,61,-31,28,5,9,10,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200050.parquet,2026-07-31T20:42:42+00:00
1022200051,2022,Regular Season,2022-05-29,1611661320,LAS,1611661324,MIN,0,W,200.0,29,56,0.518,5,14,0.357,22,27,0.815,5,20,25,18,7,3,17,25,85,2,40,2,9,13,21,22,52,0.423,4,17,0.235,35,43,0.814,6,19,25,12,8,5,13,21,83,-2,28,5,10,20,25,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200051.parquet,2026-07-31T20:42:42+00:00
1022200051,2022,Regular Season,2022-05-29,1611661324,MIN,1611661320,LAS,1,L,200.0,22,52,0.423,4,17,0.235,35,43,0.814,6,19,25,12,8,5,13,21,83,-2,28,5,10,20,25,29,56,0.518,5,14,0.357,22,27,0.815,5,20,25,18,7,3,17,25,85,2,40,2,9,13,21,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200051.parquet,2026-07-31T20:42:42+00:00
1022200052,2022,Regular Season,2022-05-31,1611661322,WAS,1611661325,IND,0,W,200.0,33,72,0.458,8,24,0.333,13,16,0.813,13,31,44,24,6,9,16,7,87,12,40,13,8,15,16,30,74,0.405,9,22,0.409,6,9,0.667,10,22,32,20,6,5,14,16,75,-12,34,6,4,12,7,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200052.parquet,2026-07-31T20:42:42+00:00
1022200052,2022,Regular Season,2022-05-31,1611661325,IND,1611661322,WAS,1,L,200.0,30,74,0.405,9,22,0.409,6,9,0.667,10,22,32,20,6,5,14,16,75,-12,34,6,4,12,7,33,72,0.458,8,24,0.333,13,16,0.813,13,31,44,24,6,9,16,7,87,12,40,13,8,15,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200052.parquet,2026-07-31T20:42:42+00:00
1022200053,2022,Regular Season,2022-05-31,1611661317,PHO,1611661329,CHI,0,L,200.0,28,70,0.4,8,25,0.32,6,11,0.545,6,26,32,21,4,7,10,16,70,-3,28,6,2,14,15,27,66,0.409,5,19,0.263,14,17,0.824,6,35,41,18,6,3,14,15,73,3,40,8,4,11,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200053.parquet,2026-07-31T20:42:42+00:00
1022200053,2022,Regular Season,2022-05-31,1611661329,CHI,1611661317,PHO,1,W,200.0,27,66,0.409,5,19,0.263,14,17,0.824,6,35,41,18,6,3,14,15,73,3,40,8,4,11,16,28,70,0.4,8,25,0.32,6,11,0.545,6,26,32,21,4,7,10,16,70,-3,28,6,2,14,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200053.parquet,2026-07-31T20:42:42+00:00
1022200054,2022,Regular Season,2022-05-31,1611661319,LVA,1611661323,CON,1,W,200.0,33,73,0.452,6,25,0.24,17,20,0.85,6,32,38,20,9,4,14,14,89,8,38,22,14,22,17,34,78,0.436,6,22,0.273,7,12,0.583,10,27,37,18,7,3,14,17,81,-8,30,2,12,17,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200054.parquet,2026-07-31T20:42:42+00:00
1022200054,2022,Regular Season,2022-05-31,1611661323,CON,1611661319,LVA,0,L,200.0,34,78,0.436,6,22,0.273,7,12,0.583,10,27,37,18,7,3,14,17,81,-8,30,2,12,17,14,33,73,0.452,6,25,0.24,17,20,0.85,6,32,38,20,9,4,14,14,89,8,38,22,14,22,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200054.parquet,2026-07-31T20:42:42+00:00
1022200055,2022,Regular Season,2022-05-31,1611661320,LAS,1611661321,DAL,1,W,200.0,36,56,0.643,3,8,0.375,18,25,0.72,2,27,29,23,7,4,15,20,93,2,60,4,4,15,24,33,74,0.446,11,27,0.407,14,22,0.636,12,23,35,17,10,0,12,24,91,-2,36,11,18,16,20,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200055.parquet,2026-07-31T20:42:42+00:00
1022200055,2022,Regular Season,2022-05-31,1611661321,DAL,1611661320,LAS,0,L,200.0,33,74,0.446,11,27,0.407,14,22,0.636,12,23,35,17,10,0,12,24,91,-2,36,11,18,16,20,36,56,0.643,3,8,0.375,18,25,0.72,2,27,29,23,7,4,15,20,93,2,60,4,4,15,24,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200055.parquet,2026-07-31T20:42:42+00:00
1022200056,2022,Regular Season,2022-06-01,1611661324,MIN,1611661330,ATL,0,L,200.0,27,60,0.45,7,21,0.333,15,20,0.75,7,32,39,16,6,2,26,17,76,-8,32,5,6,13,19,33,77,0.429,12,28,0.429,6,12,0.5,7,23,30,21,17,4,14,19,84,8,14,11,8,23,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200056.parquet,2026-07-31T20:42:42+00:00
1022200056,2022,Regular Season,2022-06-01,1611661330,ATL,1611661324,MIN,1,W,200.0,33,77,0.429,12,28,0.429,6,12,0.5,7,23,30,21,17,4,14,19,84,8,14,11,8,23,17,27,60,0.45,7,21,0.333,15,20,0.75,7,32,39,16,6,2,26,17,76,-8,32,5,6,13,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200056.parquet,2026-07-31T20:42:42+00:00
1022200057,2022,Regular Season,2022-06-01,1611661313,NYL,1611661325,IND,1,W,200.0,28,62,0.452,11,33,0.333,20,24,0.833,8,31,39,18,2,9,12,16,87,13,26,14,12,17,18,25,76,0.329,9,26,0.346,15,15,1.0,11,22,33,18,6,4,8,18,74,-13,24,11,5,14,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200057.parquet,2026-07-31T20:42:42+00:00
1022200057,2022,Regular Season,2022-06-01,1611661325,IND,1611661313,NYL,0,L,200.0,25,76,0.329,9,26,0.346,15,15,1.0,11,22,33,18,6,4,8,18,74,-13,24,11,5,14,16,28,62,0.452,11,33,0.333,20,24,0.833,8,31,39,18,2,9,12,16,87,13,26,14,12,17,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200057.parquet,2026-07-31T20:42:42+00:00
1022200058,2022,Regular Season,2022-06-02,1611661319,LVA,1611661323,CON,1,L,200.0,32,66,0.485,10,25,0.4,16,22,0.727,3,28,31,20,5,4,14,19,90,-7,40,13,6,14,19,36,72,0.5,9,21,0.429,16,19,0.842,6,31,37,23,7,1,10,19,97,7,36,9,8,21,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200058.parquet,2026-07-31T20:42:42+00:00
1022200058,2022,Regular Season,2022-06-02,1611661323,CON,1611661319,LVA,0,W,200.0,36,72,0.5,9,21,0.429,16,19,0.842,6,31,37,23,7,1,10,19,97,7,36,9,8,21,19,32,66,0.485,10,25,0.4,16,22,0.727,3,28,31,20,5,4,14,19,90,-7,40,13,6,14,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200058.parquet,2026-07-31T20:42:42+00:00
1022200059,2022,Regular Season,2022-06-03,1611661313,NYL,1611661322,WAS,0,W,200.0,23,63,0.365,11,34,0.324,17,18,0.944,7,27,34,15,10,5,12,16,74,4,24,2,12,16,15,28,70,0.4,5,21,0.238,9,14,0.643,11,28,39,16,6,2,15,15,70,-4,40,4,9,11,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200059.parquet,2026-07-31T20:42:42+00:00
1022200059,2022,Regular Season,2022-06-03,1611661322,WAS,1611661313,NYL,1,L,200.0,28,70,0.4,5,21,0.238,9,14,0.643,11,28,39,16,6,2,15,15,70,-4,40,4,9,11,16,23,63,0.365,11,34,0.324,17,18,0.944,7,27,34,15,10,5,12,16,74,4,24,2,12,16,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200059.parquet,2026-07-31T20:42:42+00:00
1022200060,2022,Regular Season,2022-06-03,1611661329,CHI,1611661330,ATL,0,W,200.0,26,61,0.426,5,19,0.263,16,20,0.8,5,30,35,19,4,9,16,14,73,8,36,12,9,10,18,26,75,0.347,6,23,0.261,7,8,0.875,9,25,34,15,5,5,12,18,65,-8,22,3,18,10,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200060.parquet,2026-07-31T20:42:42+00:00
1022200060,2022,Regular Season,2022-06-03,1611661330,ATL,1611661329,CHI,1,L,200.0,26,75,0.347,6,23,0.261,7,8,0.875,9,25,34,15,5,5,12,18,65,-8,22,3,18,10,14,26,61,0.426,5,19,0.263,16,20,0.8,5,30,35,19,4,9,16,14,73,8,36,12,9,10,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200060.parquet,2026-07-31T20:42:42+00:00
1022200061,2022,Regular Season,2022-06-03,1611661317,PHO,1611661323,CON,1,L,200.0,28,62,0.452,10,31,0.323,22,23,0.957,4,19,23,22,13,3,20,27,88,-4,32,10,6,28,21,28,59,0.475,9,21,0.429,27,30,0.9,9,26,35,21,10,3,23,21,92,4,34,11,10,24,27,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200061.parquet,2026-07-31T20:42:42+00:00
1022200061,2022,Regular Season,2022-06-03,1611661323,CON,1611661317,PHO,0,W,200.0,28,59,0.475,9,21,0.429,27,30,0.9,9,26,35,21,10,3,23,21,92,4,34,11,10,24,27,28,62,0.452,10,31,0.323,22,23,0.957,4,19,23,22,13,3,20,27,88,-4,32,10,6,28,21,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200061.parquet,2026-07-31T20:42:42+00:00
1022200062,2022,Regular Season,2022-06-03,1611661321,DAL,1611661328,SEA,0,W,200.0,26,66,0.394,9,27,0.333,7,11,0.636,11,31,42,18,9,2,19,14,68,17,32,6,13,12,16,20,63,0.317,5,29,0.172,6,8,0.75,8,23,31,17,6,7,16,16,51,-17,26,2,6,21,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200062.parquet,2026-07-31T20:42:42+00:00
1022200062,2022,Regular Season,2022-06-03,1611661328,SEA,1611661321,DAL,1,L,200.0,20,63,0.317,5,29,0.172,6,8,0.75,8,23,31,17,6,7,16,16,51,-17,26,2,6,21,14,26,66,0.394,9,27,0.333,7,11,0.636,11,31,42,18,9,2,19,14,68,17,32,6,13,12,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200062.parquet,2026-07-31T20:42:42+00:00
1022200063,2022,Regular Season,2022-06-05,1611661313,NYL,1611661324,MIN,1,L,200.0,32,71,0.451,4,30,0.133,9,13,0.692,8,26,34,17,9,4,11,17,77,-7,44,4,8,9,18,31,63,0.492,7,13,0.538,15,20,0.75,7,29,36,15,4,3,15,18,84,7,34,4,13,10,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200063.parquet,2026-07-31T20:42:42+00:00
1022200063,2022,Regular Season,2022-06-05,1611661324,MIN,1611661313,NYL,0,W,200.0,31,63,0.492,7,13,0.538,15,20,0.75,7,29,36,15,4,3,15,18,84,7,34,4,13,10,17,32,71,0.451,4,30,0.133,9,13,0.692,8,26,34,17,9,4,11,17,77,-7,44,4,8,9,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200063.parquet,2026-07-31T20:42:42+00:00
1022200064,2022,Regular Season,2022-06-05,1611661325,IND,1611661330,ATL,0,L,200.0,23,66,0.348,6,23,0.261,14,23,0.609,7,25,32,17,10,3,21,19,66,-9,28,6,7,27,23,29,67,0.433,4,15,0.267,13,15,0.867,6,31,37,14,13,2,24,23,75,9,28,14,8,30,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200064.parquet,2026-07-31T20:42:42+00:00
1022200064,2022,Regular Season,2022-06-05,1611661330,ATL,1611661325,IND,1,W,200.0,29,67,0.433,4,15,0.267,13,15,0.867,6,31,37,14,13,2,24,23,75,9,28,14,8,30,19,23,66,0.348,6,23,0.261,14,23,0.609,7,25,32,17,10,3,21,19,66,-9,28,6,7,27,23,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200064.parquet,2026-07-31T20:42:42+00:00
1022200065,2022,Regular Season,2022-06-05,1611661322,WAS,1611661329,CHI,0,L,200.0,34,75,0.453,8,23,0.348,6,6,1.0,11,24,35,22,9,1,17,14,82,-9,46,8,9,17,13,36,65,0.554,9,20,0.45,10,14,0.714,5,27,32,29,11,1,17,13,91,9,48,12,9,19,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200065.parquet,2026-07-31T20:42:42+00:00
1022200065,2022,Regular Season,2022-06-05,1611661329,CHI,1611661322,WAS,1,W,200.0,36,65,0.554,9,20,0.45,10,14,0.714,5,27,32,29,11,1,17,13,91,9,48,12,9,19,14,34,75,0.453,8,23,0.348,6,6,1.0,11,24,35,22,9,1,17,14,82,-9,46,8,9,17,13,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200065.parquet,2026-07-31T20:42:42+00:00
1022200066,2022,Regular Season,2022-06-05,1611661319,LVA,1611661321,DAL,1,W,200.0,30,71,0.423,7,28,0.25,17,21,0.81,5,30,35,19,8,4,10,19,84,6,36,19,9,15,23,27,78,0.346,11,42,0.262,13,14,0.929,19,31,50,18,2,2,19,23,78,-6,12,12,10,9,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200066.parquet,2026-07-31T20:42:42+00:00
1022200066,2022,Regular Season,2022-06-05,1611661321,DAL,1611661319,LVA,0,L,200.0,27,78,0.346,11,42,0.262,13,14,0.929,19,31,50,18,2,2,19,23,78,-6,12,12,10,9,19,30,71,0.423,7,28,0.25,17,21,0.81,5,30,35,19,8,4,10,19,84,6,36,19,9,15,23,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200066.parquet,2026-07-31T20:42:42+00:00
1022200067,2022,Regular Season,2022-06-05,1611661317,PHO,1611661320,LAS,1,W,200.0,27,59,0.458,9,24,0.375,18,20,0.9,4,20,24,17,8,4,17,19,81,7,26,12,8,17,18,29,59,0.492,5,16,0.313,11,16,0.688,5,23,28,19,5,5,19,18,74,-7,46,8,8,17,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_regular_season.parquet+misc_1022200067.parquet,2026-07-31T20:42:42+00:00
