snapshot_utc,commence_time,home_team,away_team,bookmaker,market,outcome,point,price
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betus,spreads,Las Vegas Aces,-14.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betus,totals,Over,168.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betus,totals,Under,168.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betmgm,h2h,Connecticut Sun,,800
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betmgm,h2h,Las Vegas Aces,,-1400
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betmgm,spreads,Connecticut Sun,14.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betmgm,spreads,Las Vegas Aces,-14.5,-110
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betmgm,totals,Over,168.5,-105
20260820T232002Z,2026-08-21T02:00:00Z,Las Vegas Aces,Connecticut Sun,betmgm,totals,Under,168.5,-115
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanduel,h2h,Chicago Sky,,198
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanduel,h2h,Golden State Valkyries,,-250
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanduel,spreads,Chicago Sky,6.5,-112
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanduel,spreads,Golden State Valkyries,-6.5,-108
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanduel,totals,Over,162.5,-114
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanduel,totals,Under,162.5,-106
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanatics,h2h,Chicago Sky,,200
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanatics,h2h,Golden State Valkyries,,-245
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanatics,spreads,Chicago Sky,6.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanatics,spreads,Golden State Valkyries,-6.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanatics,totals,Over,163.5,-105
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,fanatics,totals,Under,163.5,-115
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,draftkings,h2h,Chicago Sky,,195
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,draftkings,h2h,Golden State Valkyries,,-238
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,draftkings,spreads,Chicago Sky,6.5,-108
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,draftkings,spreads,Golden State Valkyries,-6.5,-112
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,draftkings,totals,Over,163.5,-105
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,draftkings,totals,Under,163.5,-115
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,williamhill_us,h2h,Chicago Sky,,205
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,williamhill_us,h2h,Golden State Valkyries,,-250
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,williamhill_us,spreads,Chicago Sky,6.0,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,williamhill_us,spreads,Golden State Valkyries,-6.0,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,williamhill_us,totals,Over,163.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,williamhill_us,totals,Under,163.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betrivers,h2h,Chicago Sky,,205
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betrivers,h2h,Golden State Valkyries,,-265
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betrivers,spreads,Chicago Sky,6.5,-118
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betrivers,spreads,Golden State Valkyries,-6.5,-106
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betrivers,totals,Over,163.5,-115
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betrivers,totals,Under,163.5,-108
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,lowvig,h2h,Chicago Sky,,195
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,lowvig,h2h,Golden State Valkyries,,-235
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,lowvig,spreads,Chicago Sky,6.0,-108
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,lowvig,spreads,Golden State Valkyries,-6.0,-108
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,lowvig,totals,Over,163.5,-108
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,lowvig,totals,Under,163.5,-108
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betonlineag,h2h,Chicago Sky,,195
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betonlineag,h2h,Golden State Valkyries,,-235
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betonlineag,spreads,Chicago Sky,6.0,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betonlineag,spreads,Golden State Valkyries,-6.0,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betonlineag,totals,Over,163.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betonlineag,totals,Under,163.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betus,h2h,Chicago Sky,,195
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betus,h2h,Golden State Valkyries,,-235
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betus,spreads,Chicago Sky,6.0,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betus,spreads,Golden State Valkyries,-6.0,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betus,totals,Over,163.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betus,totals,Under,163.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,bovada,h2h,Chicago Sky,,205
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,bovada,h2h,Golden State Valkyries,,-245
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,bovada,spreads,Chicago Sky,6.0,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,bovada,spreads,Golden State Valkyries,-6.0,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,bovada,totals,Over,164.0,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,bovada,totals,Under,164.0,-110
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betmgm,h2h,Chicago Sky,,220
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betmgm,h2h,Golden State Valkyries,,-275
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betmgm,spreads,Chicago Sky,6.5,-105
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betmgm,spreads,Golden State Valkyries,-6.5,-115
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betmgm,totals,Over,163.5,-105
20260820T232002Z,2026-08-21T23:30:00Z,Chicago Sky,Golden State Valkyries,betmgm,totals,Under,163.5,-115
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanduel,h2h,Minnesota Lynx,,-168
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanduel,h2h,Washington Mystics,,136
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanduel,spreads,Minnesota Lynx,-3.5,-115
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanduel,spreads,Washington Mystics,3.5,-105
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanduel,totals,Over,163.5,-106
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanduel,totals,Under,163.5,-114
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanatics,h2h,Minnesota Lynx,,-165
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanatics,h2h,Washington Mystics,,135
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanatics,spreads,Minnesota Lynx,-3.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanatics,spreads,Washington Mystics,3.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanatics,totals,Over,163.0,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,fanatics,totals,Under,163.0,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,draftkings,h2h,Minnesota Lynx,,-166
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,draftkings,h2h,Washington Mystics,,140
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,draftkings,spreads,Minnesota Lynx,-3.5,-112
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,draftkings,spreads,Washington Mystics,3.5,-108
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,draftkings,totals,Over,163.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,draftkings,totals,Under,163.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,williamhill_us,h2h,Minnesota Lynx,,-160
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,williamhill_us,h2h,Washington Mystics,,135
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,williamhill_us,spreads,Minnesota Lynx,-3.5,-115
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,williamhill_us,spreads,Washington Mystics,3.5,-105
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,williamhill_us,totals,Over,162.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,williamhill_us,totals,Under,162.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betrivers,h2h,Minnesota Lynx,,-186
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betrivers,h2h,Washington Mystics,,148
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betrivers,spreads,Minnesota Lynx,-4.5,-105
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betrivers,spreads,Washington Mystics,4.5,-120
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betrivers,totals,Over,163.5,-109
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betrivers,totals,Under,163.5,-114
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,lowvig,h2h,Minnesota Lynx,,-165
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,lowvig,h2h,Washington Mystics,,145
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,lowvig,spreads,Minnesota Lynx,-3.5,-113
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,lowvig,spreads,Washington Mystics,3.5,-103
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,lowvig,totals,Over,162.5,-108
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,lowvig,totals,Under,162.5,-108
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betonlineag,h2h,Minnesota Lynx,,-165
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betonlineag,h2h,Washington Mystics,,145
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betonlineag,spreads,Minnesota Lynx,-3.5,-115
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betonlineag,spreads,Washington Mystics,3.5,-105
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betonlineag,totals,Over,162.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betonlineag,totals,Under,162.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betus,h2h,Minnesota Lynx,,-165
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betus,h2h,Washington Mystics,,145
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betus,spreads,Minnesota Lynx,-3.5,-115
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betus,spreads,Washington Mystics,3.5,-105
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betus,totals,Over,162.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betus,totals,Under,162.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,bovada,h2h,Minnesota Lynx,,-165
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,bovada,h2h,Washington Mystics,,140
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,bovada,spreads,Minnesota Lynx,-3.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,bovada,spreads,Washington Mystics,3.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,bovada,totals,Over,162.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,bovada,totals,Under,162.5,-110
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betmgm,h2h,Minnesota Lynx,,-160
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betmgm,h2h,Washington Mystics,,135
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betmgm,spreads,Minnesota Lynx,-3.5,-105
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betmgm,spreads,Washington Mystics,3.5,-115
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betmgm,totals,Over,163.5,-105
20260820T232002Z,2026-08-21T23:30:00Z,Washington Mystics,Minnesota Lynx,betmgm,totals,Under,163.5,-115
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanduel,h2h,Portland Fire,,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanduel,h2h,Toronto Tempo,,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanduel,spreads,Portland Fire,1.5,-120
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanduel,spreads,Toronto Tempo,-1.5,-102
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanduel,totals,Over,186.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanduel,totals,Under,186.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanatics,h2h,Portland Fire,,-115
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanatics,h2h,Toronto Tempo,,-105
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanatics,spreads,Portland Fire,-1.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanatics,spreads,Toronto Tempo,1.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanatics,totals,Over,186.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,fanatics,totals,Under,186.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,draftkings,h2h,Portland Fire,,-120
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,draftkings,h2h,Toronto Tempo,,100
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,draftkings,spreads,Portland Fire,-1.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,draftkings,spreads,Toronto Tempo,1.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,draftkings,totals,Over,186.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,draftkings,totals,Under,186.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,williamhill_us,h2h,Portland Fire,,-115
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,williamhill_us,h2h,Toronto Tempo,,-105
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,williamhill_us,spreads,Portland Fire,-1.0,-115
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,williamhill_us,spreads,Toronto Tempo,1.0,-105
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,williamhill_us,totals,Over,186.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,williamhill_us,totals,Under,186.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betrivers,h2h,Portland Fire,,-118
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betrivers,h2h,Toronto Tempo,,-106
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betrivers,spreads,Portland Fire,0.5,-118
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betrivers,spreads,Toronto Tempo,-0.5,-106
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betrivers,totals,Over,186.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betrivers,totals,Under,186.5,-113
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,lowvig,h2h,Portland Fire,,-115
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,lowvig,h2h,Toronto Tempo,,-105
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,lowvig,spreads,Portland Fire,-1.5,-103
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,lowvig,spreads,Toronto Tempo,1.5,-113
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,lowvig,totals,Over,186.5,-108
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,lowvig,totals,Under,186.5,-108
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betonlineag,h2h,Portland Fire,,-115
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betonlineag,h2h,Toronto Tempo,,-105
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betonlineag,spreads,Portland Fire,-1.5,-105
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betonlineag,spreads,Toronto Tempo,1.5,-115
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betonlineag,totals,Over,186.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betonlineag,totals,Under,186.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betus,h2h,Portland Fire,,-115
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betus,h2h,Toronto Tempo,,-105
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betus,spreads,Portland Fire,-1.5,-105
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betus,spreads,Toronto Tempo,1.5,-115
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betus,totals,Over,186.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betus,totals,Under,186.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,bovada,h2h,Portland Fire,,-120
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,bovada,h2h,Toronto Tempo,,100
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,bovada,spreads,Portland Fire,-1.0,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,bovada,spreads,Toronto Tempo,1.0,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,bovada,totals,Over,186.0,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,bovada,totals,Under,186.0,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betmgm,h2h,Portland Fire,,-118
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betmgm,h2h,Toronto Tempo,,-102
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betmgm,spreads,Portland Fire,-1.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betmgm,spreads,Toronto Tempo,1.5,-110
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betmgm,totals,Over,186.5,-105
20260820T232002Z,2026-08-22T02:00:00Z,Toronto Tempo,Portland Fire,betmgm,totals,Under,186.5,-115
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,h2h,Dallas Wings,,136
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,h2h,Indiana Fever,,-168
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,spreads,Dallas Wings,3.5,-110
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,spreads,Indiana Fever,-3.5,-110
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,totals,Over,185.5,-105
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanduel,totals,Under,185.5,-115
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,h2h,Dallas Wings,,135
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,h2h,Indiana Fever,,-165
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,spreads,Dallas Wings,3.5,-110
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,spreads,Indiana Fever,-3.5,-110
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,totals,Over,185.0,-110
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,fanatics,totals,Under,185.0,-110
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,h2h,Dallas Wings,,132
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,h2h,Indiana Fever,,-162
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,spreads,Dallas Wings,3.0,-110
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,spreads,Indiana Fever,-3.0,-110
20260820T232502Z,2026-08-21T00:00:00Z,Dallas Wings,Indiana Fever,mybookieag,totals,Over,185.0,-110
