screen,decision,family_size_K,cell,mde80_fw,mde80_percell,n,stat_family,reported_dr2,reported_p_fw,blind_to_best_lead_fw,blind_to_D079_ceiling_fw,blind_to_D084_ceiling_fw,blind_to_best_lead_percell,was_reported_null_at_fw05
E1_I0018_teammate_volume_channel,D089,154,N01_news_vs_prevgame|ppm|B_SINGLE|DECISION,0.0023718102698871,0.0010052981418682,5673,increment,0.0006560155144992,0.8169717138103162,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,tm_prior_meetings|fga_sqres,0.0023644319825571,0.0002579919380359,13879,t_statistic,0.0022265029820621,1.0,True,True,True,False,True
E1_I0023_usage_defence_interaction,D098/D099,120,NC2_usage_x_noise|ppm|POOLED,0.0023596347624412,0.0007600426962114,14807,paired,2.191778687373805e-07,,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,tm_five_changed_prior|minutes_sqres,0.0023553650188166,0.000257002608013,13879,t_statistic,0.0009445468095873,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_pts|B_SINGLE|G02_placebo_noop,0.0023450419624945,0.0009742439009304,5111,increment,0.0,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,T04_n_present|ppm|B_COMPLETE|DECISION,0.0023412131874653,0.0009819193335097,5673,increment,6.310705240027594e-08,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_fga_sd5|minutes_absres,0.0023369041632095,0.0002549882756274,13879,t_statistic,7.453687545880383e-06,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,P05_n_present_prevgame|ppm|B_SINGLE|DECISION,0.002333629188217,0.0009994068312664,5673,increment,2.3781996283274515e-05,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_pts|B_COMPLETE|G02_placebo_noop,0.0023215041572516,0.0009644651577071,5111,increment,0.0,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_SINGLE|R04_opp_allowed_mid_share,0.0023143211440725,0.0009614809864675,5111,increment,8.164642270245065e-06,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_teamgames_since_appear|pts_sqres,0.0023076830044021,0.0002517998466737,13879,t_statistic,0.0004284919229606,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_rest_days|pts_sqres,0.0023075453399793,0.0002517848255982,13879,t_statistic,0.00014849081764,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,opp_poss_mean_prior|minutes_absres,0.0023074047520644,0.0002517694855297,13879,t_statistic,0.0026513357921699,1.0,True,True,True,False,True
