stratum,base,null,carrier,n,n_clusters,family_size_K,mde80_familywise,mde80_status,mde80_per_cell,type1_at_delta0_familywise,type1_at_delta0_per_cell,null_mean,null_sd,sigma_drift_delta1e2_vs_0,t_crit_familywise,t_crit_per_cell
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,250,0.0019541211827874905,OK,0.0009644302710461035,0.00399800099950025,0.06896551724137931,0.00012300360348266713,0.0001606375977838822,10.519716814210875,6.535048638253136,2.0824143187535737
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,318,0.0019687392143712132,OK,0.0009644302710461035,0.00399800099950025,0.06896551724137931,0.00012300360348266713,0.0001606375977838822,10.519716814210875,6.606553602093543,2.0824143187535737
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,348,0.0019860279125894966,OK,0.0009644302710461035,0.00399800099950025,0.06896551724137931,0.00012300360348266713,0.0001606375977838822,10.519716814210875,6.686211887168178,2.0824143187535737
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,1,0.0010435412367276247,OK,0.0011101575462774177,0.06146926536731634,0.049475262368815595,0.00012971258498058167,0.0001805055139412096,7.805980541208569,1.9992539964460991,2.2833763775015052
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,18,0.001784114669914274,OK,0.0011101575462774177,0.006496751624187906,0.049475262368815595,0.00012971258498058167,0.0001805055139412096,7.805980541208569,4.974338012066289,2.2833763775015052
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,39,0.001944589063081632,OK,0.0011101575462774177,0.0029985007496251873,0.049475262368815595,0.00012971258498058167,0.0001805055139412096,7.805980541208569,5.695986850028299,2.2833763775015052
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,44,0.001985406605090964,OK,0.0011101575462774177,0.0029985007496251873,0.049475262368815595,0.00012971258498058167,0.0001805055139412096,7.805980541208569,5.833238170032072,2.2833763775015052
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,132,0.0021760334292511186,OK,0.0011101575462774177,0.0014992503748125937,0.049475262368815595,0.00012971258498058167,0.0001805055139412096,7.805980541208569,6.606553602093543,2.2833763775015052
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,154,0.0022002293249516677,OK,0.0011101575462774177,0.0009995002498750624,0.049475262368815595,0.00012971258498058167,0.0001805055139412096,7.805980541208569,6.726312674502062,2.2833763775015052
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,250,0.0021581584813871696,OK,0.0011101575462774177,0.0014992503748125937,0.049475262368815595,0.00012971258498058167,0.0001805055139412096,7.805980541208569,6.535048638253136,2.2833763775015052
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,318,0.0021760334292511186,OK,0.0011101575462774177,0.0014992503748125937,0.049475262368815595,0.00012971258498058167,0.0001805055139412096,7.805980541208569,6.606553602093543,2.2833763775015052
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,348,0.0021919362653854348,OK,0.0011101575462774177,0.0009995002498750624,0.049475262368815595,0.00012971258498058167,0.0001805055139412096,7.805980541208569,6.686211887168178,2.2833763775015052
