rho_target,c_star,varshare,realised,oracle,rawsd_form,vif
0.14948999999999998,0.9999999999999998,0.04196740306494045,0.041967403064940435,0.04196740306494043,0.04564116483235192,1.0875384584013141
0.15048,1.0,0.04627331108009612,0.04627331108009612,0.046273311080096115,0.048688930108959735,1.052203288947323
0.15147,1.0000000000000002,0.05360635251777894,0.05360635251777896,0.05360635251777896,0.05611958749413167,1.0468831557886578
0.15245999999999998,1.0000000000000007,0.06697950547165217,0.06697950547165225,0.06697950547165224,0.06954725639726474,1.0383363673340247
0.15345,1.0,0.09403976647380911,0.09403976647380911,0.09403976647380911,0.09639700600462409,1.025066411999986
0.15444,1.0000000000000002,0.04881280221430426,0.04881280221430428,0.04881280221430428,0.051222649153222395,1.0493691578766184
0.15543,1.0,0.054432079799750364,0.054432079799750364,0.054432079799750364,0.056632483896817874,1.040424766151919
0.15642,0.9999999999999997,0.053955180420957136,0.0539551804209571,0.05395518042095711,0.05552960705391957,1.0291802681536564
0.15741,1.0,0.02879639594594023,0.02879639594594023,0.02879639594594023,0.029010474515204828,1.0074342139782524
0.1584,0.9999999999999996,0.05546053771284945,0.0554605377128494,0.055460537712849395,0.059245568172450316,1.068247273028583
0.15939,0.9999999999999999,0.07179574470326534,0.07179574470326533,0.07179574470326533,0.07259784559667198,1.0111719837536577
0.16038,0.9999999999999998,0.07467504022326085,0.07467504022326082,0.07467504022326081,0.0786411458717212,1.0531115301257639
0.16137,0.9999999999999998,0.02817378366009433,0.028173783660094317,0.028173783660094317,0.029887500680167912,1.0608266550474337
0.16236,0.9999999999999999,0.09928679040145835,0.09928679040145832,0.09928679040145832,0.09946991114663828,1.0018443616158754
0.16335,0.9999999999999998,0.06261914784118032,0.06261914784118029,0.06261914784118029,0.06555670258086732,1.0469114454757107
0.16434,1.0,0.008025595275157362,0.008025595275157362,0.008025595275157362,0.00862940547231958,1.0752355652709362
0.16533,1.0,0.043263494419992395,0.043263494419992395,0.043263494419992395,0.04351266530407175,1.0057593795281643
0.16632,1.0000000000000002,0.027127996814581255,0.02712799681458127,0.02712799681458127,0.02901036822211835,1.0693885147658717
0.16731000000000001,0.9999999999999999,0.01695559950673798,0.016955599506737976,0.016955599506737976,0.01745886524299817,1.029681388502966
0.1683,0.9999999999999997,0.04600499110195839,0.04600499110195836,0.046004991101958354,0.04849046885823728,1.0540262631671955
0.16929000000000002,0.9999999999999999,0.05879065648206555,0.05879065648206554,0.05879065648206554,0.06350620193264687,1.08020909669583
0.17028,1.0000000000000004,0.061287307001324016,0.061287307001324065,0.061287307001324065,0.06630954031188385,1.0819457332405116
0.17126999999999998,1.0,0.020962171958183905,0.020962171958183905,0.02096217195818391,0.025586521115983068,1.2206044854046605
0.17226,1.0000000000000004,0.006434692379330716,0.006434692379330721,0.006434692379330721,0.0069031607766856205,1.0728035420713664
0.17325,1.0,0.04879127746289331,0.04879127746289331,0.04879127746289331,0.049062425831504955,1.005557312345795
0.17423999999999998,1.0000000000000002,0.019438632235554802,0.019438632235554813,0.019438632235554813,0.01992167642015097,1.0248497002640258
0.17523,0.9999999999999997,0.04957958930485177,0.049579589304851734,0.04957958930485173,0.05097414849753606,1.0281276874664997
0.17622,1.0000000000000007,0.020227112025185255,0.02022711202518528,0.02022711202518528,0.02275968919837679,1.125207057242683
0.17720999999999998,1.0000000000000002,0.058778870926693004,0.05877887092669304,0.05877887092669304,0.06132177787140634,1.043262262520911
0.1782,0.9999999999999999,0.04598365347917235,0.04598365347917233,0.04598365347917233,0.046906076987169025,1.020059813394655
