player_id,name_lookup,n_rows,sum_p_active,n_appeared,mean_p,mean_pts_hat,app_partition,excess
1642240,Jaelyn Brown,1,0.8,1,0.8,8.72211660329531,14,-0.19999999999999996
1641698,Caitlin Bickle,1,0.8,1,0.8,8.72211660329531,11,-0.19999999999999996
1628508,Cecilia Zandalasini,1,0.8,1,0.8,8.72211660329531,51,-0.19999999999999996
1642534,Ezinne Kalu,1,0.8,1,0.8,8.72211660329531,2,-0.19999999999999996
1642305,Jessika Carter,1,0.8,1,0.8,8.72211660329531,2,-0.19999999999999996
1642293,Alissa Pili,1,0.8,1,0.8,8.72211660329531,25,-0.19999999999999996
1642292,Jacy Sheldon,1,0.8,1,0.8,8.72211660329531,40,-0.19999999999999996
1641652,Maddy Siegrist,2,1.6,2,0.8,8.7065128471022,70,-0.3999999999999999
1641649,Diamond Miller,2,1.6,2,0.8,8.7065128471022,62,-0.3999999999999999
1641651,Jordan Horston,2,1.6,2,0.8,8.7065128471022,77,-0.3999999999999999
1641675,Dulcy Fankam Mendjiadeu,2,1.6,2,0.8,8.7065128471022,40,-0.3999999999999999
1641660,Zia Cooke,2,1.6,2,0.8,8.7065128471022,68,-0.3999999999999999
1641648,Aliyah Boston,2,1.6,2,0.8,8.7065128471022,82,-0.3999999999999999
1641650,Haley Jones,2,1.6,2,0.8,8.7065128471022,83,-0.3999999999999999
1629477,Sabrina Ionescu,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,165,-0.5999999999999996
1628280,Brionna Jones,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,144,-0.5999999999999996
202641,Sydney Colson,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,94,-0.5999999999999996
1629481,Arike Ogunbowale,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,147,-0.5999999999999996
1628932,A'ja Wilson,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,176,-0.5999999999999996
1628878,Ariel Atkins,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,137,-0.5999999999999996
1628909,Kelsey Mitchell,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,145,-0.5999999999999996
1631022,Shakira Austin,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,69,-0.5999999999999996
1631009,Rhyne Howard,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,107,-0.5999999999999996
1631006,Kierstan Bell,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,76,-0.5999999999999996
1630096,DiJonai Carrington,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,158,-0.5999999999999996
204323,Cheyenne Parker-Tyus,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,116,-0.5999999999999996
1629496,Ezi Magbegor,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,148,-0.5999999999999996
1628276,Kelsey Plum,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,169,-0.5999999999999996
1629524,Bridget Carleton,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,161,-0.5999999999999996
1629498,Jackie Young,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,173,-0.5999999999999996
1631019,NaLyssa Smith,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,105,-0.5999999999999996
204319,Jewell Loyd,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,151,-0.5999999999999996
1631044,Naz Hillmon,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,118,-0.5999999999999996
203826,Alyssa Thomas,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,148,-0.5999999999999996
100940,Diana Taurasi,3,2.4000000000000004,3,0.8000000000000002,8.704497557396575,121,-0.5999999999999996
1630134,Sug Sutton,3,1.8483550914438889,3,0.6161183638146296,6.391796866070543,69,-1.1516449085561111
