n_rows,n_scoreable,n_distinct_pred,sd_pred,sd_truth,sd_ratio,top1_share,top1_value,top2_share,D1_flag,share_at_cell_min,share_at_cell_max,share_at_zero,share_at_one,D2_flag,dup_cluster_size,n_distinct_pred_vectors,dup_cluster_players,dup_cluster_games,dup_cluster_seasons,D3_flag,n_distinct_pred_sd,sd_null_share,sd_zero_share,corr_sd_absresid,D4_flag,modal_value,modal_share,modal_n_seasons,D5_flag,q_cross_rows,point_outside_interval_rows,cov90,cov50,quantiles_present,D6_flag,any_flag,arm,target,partition,cell
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P02_is_fallback,False
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P03_fallback_level,0
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P04_component_id,p_active/ridge_logistic_stage_a
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P05_is_cold_start,False
408,408,216,0.08938738964881625,0.26917927896142024,0.3320738133845272,0.01715686274509804,0.288562833,0.031862745098039214,False,0.0024509803921568627,0.004901960784313725,0.0,0.0,False,7,216,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.01715686274509804,1,True,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P06_n_prior_games_bin,0
185,185,184,0.27406171533974,0.49426796635194975,0.5544800270236224,0.010810810810810811,0.630466273,0.016216216216216217,False,0.005405405405405406,0.005405405405405406,0.0,0.0,False,2,184,2,1,1,False,0,1.0,0.0,,True,0.630466273,0.010810810810810811,1,True,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P06_n_prior_games_bin,1
4928,4928,4925,0.26167754457912,0.4164431054781936,0.6283632533155777,0.00040584415584415587,0.347810067,0.0008116883116883117,False,0.00020292207792207794,0.00020292207792207794,0.0,0.0,False,2,4925,1,2,1,False,0,1.0,0.0,,True,0.347810067,0.00040584415584415587,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P06_n_prior_games_bin,10-19
400,400,397,0.30733552230400657,0.47834693421583063,0.6424950184071556,0.005,0.10424211,0.01,False,0.0025,0.0025,0.0,0.0,False,2,397,1,2,1,False,0,1.0,0.0,,True,0.10424211,0.005,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P06_n_prior_games_bin,2
6297,6297,6296,0.17783148959248513,0.3131777070948138,0.5678293363922199,0.0003176115610608226,0.536822179,0.0004764173415912339,False,0.0001588057805304113,0.0001588057805304113,0.0,0.0,False,2,6296,1,2,1,False,0,1.0,0.0,,True,0.536822179,0.0003176115610608226,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P06_n_prior_games_bin,20+
1235,1235,1231,0.31639748642369925,0.4488626738601774,0.7048870508717291,0.0016194331983805667,0.294339675,0.0032388663967611335,False,0.0008097165991902834,0.0008097165991902834,0.0,0.0,False,2,1231,1,2,1,False,0,1.0,0.0,,True,0.294339675,0.0016194331983805667,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P06_n_prior_games_bin,3-4
2890,2890,2888,0.29610602286271537,0.438634379971205,0.6750634158730418,0.0006920415224913495,0.093061826,0.001384083044982699,False,0.00034602076124567473,0.00034602076124567473,0.0,0.0,False,2,2888,1,2,1,False,0,1.0,0.0,,True,0.093061826,0.0006920415224913495,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P06_n_prior_games_bin,5-9
408,408,216,0.08938738964881625,0.26917927896142024,0.3320738133845272,0.01715686274509804,0.288562833,0.031862745098039214,False,0.0024509803921568627,0.004901960784313725,0.0,0.0,False,7,216,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.01715686274509804,1,True,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P07_n_prior_appearances_bin,0
185,185,184,0.27406171533974,0.49426796635194975,0.5544800270236224,0.010810810810810811,0.630466273,0.016216216216216217,False,0.005405405405405406,0.005405405405405406,0.0,0.0,False,2,184,2,1,1,False,0,1.0,0.0,,True,0.630466273,0.010810810810810811,1,True,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P07_n_prior_appearances_bin,1
4928,4928,4925,0.26167754457912,0.4164431054781936,0.6283632533155777,0.00040584415584415587,0.347810067,0.0008116883116883117,False,0.00020292207792207794,0.00020292207792207794,0.0,0.0,False,2,4925,1,2,1,False,0,1.0,0.0,,True,0.347810067,0.00040584415584415587,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P07_n_prior_appearances_bin,10-19
400,400,397,0.30733552230400657,0.47834693421583063,0.6424950184071556,0.005,0.10424211,0.01,False,0.0025,0.0025,0.0,0.0,False,2,397,1,2,1,False,0,1.0,0.0,,True,0.10424211,0.005,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P07_n_prior_appearances_bin,2
6297,6297,6296,0.17783148959248513,0.3131777070948138,0.5678293363922199,0.0003176115610608226,0.536822179,0.0004764173415912339,False,0.0001588057805304113,0.0001588057805304113,0.0,0.0,False,2,6296,1,2,1,False,0,1.0,0.0,,True,0.536822179,0.0003176115610608226,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P07_n_prior_appearances_bin,20+
1235,1235,1231,0.31639748642369925,0.4488626738601774,0.7048870508717291,0.0016194331983805667,0.294339675,0.0032388663967611335,False,0.0008097165991902834,0.0008097165991902834,0.0,0.0,False,2,1231,1,2,1,False,0,1.0,0.0,,True,0.294339675,0.0016194331983805667,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P07_n_prior_appearances_bin,3-4
2890,2890,2888,0.29610602286271537,0.438634379971205,0.6750634158730418,0.0006920415224913495,0.093061826,0.001384083044982699,False,0.00034602076124567473,0.00034602076124567473,0.0,0.0,False,2,2888,1,2,1,False,0,1.0,0.0,,True,0.093061826,0.0006920415224913495,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P07_n_prior_appearances_bin,5-9
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P08_residual_pool_n_bin,-1(sentinel)
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P09_selected_alpha_isnull,True
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P10_team_prior_games_bin,null
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P11_candidate_at_cutoff,True
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P12_exact_cutoff_ok,False
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P13_tip_time_quality,none
4482,4482,4441,0.2929964455403472,0.42649328434552736,0.6869895876319907,0.000892458723784025,0.036836947,0.0015618027666220438,False,0.00022311468094600624,0.00022311468094600624,0.0,0.0,False,4,4441,4,3,1,False,0,1.0,0.0,,True,0.036836947,0.000892458723784025,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P14_player_season_game_index_bin,10-19
8526,8526,8489,0.2754594885605153,0.4084582409334232,0.6743883730464724,0.0004691531785127844,0.026509571,0.0008210180623973727,False,0.0001172882946281961,0.0001172882946281961,0.0,0.0,False,4,8489,4,3,1,False,0,1.0,0.0,,True,0.026509571,0.0004691531785127844,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P14_player_season_game_index_bin,20+
969,969,927,0.2879193241898207,0.4269511318342832,0.6743613091101341,0.006191950464396285,0.288562833,0.011351909184726523,False,0.0010319917440660474,0.0010319917440660474,0.0,0.0,False,6,927,6,3,1,False,0,1.0,0.0,,True,0.288562833,0.006191950464396285,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P14_player_season_game_index_bin,3-4
2366,2366,2328,0.2947624429457105,0.41589034756022114,0.7087503825825839,0.0016906170752324597,0.066626431,0.0033812341504649195,False,0.00042265426880811494,0.00042265426880811494,0.0,0.0,False,4,2328,4,3,1,False,0,1.0,0.0,,True,0.066626431,0.0016906170752324597,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P14_player_season_game_index_bin,5-9
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P15_universe_tier,NOT_AVAILABLE
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P16_evaluation_tier,NOT_AVAILABLE
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P17_fit_eligible,NOT_AVAILABLE
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P18_candidate_source,NOT_AVAILABLE
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P19_team_assignment_confidence,NOT_AVAILABLE
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P20_roster_evidence_regime,NOT_AVAILABLE
